순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,340278000000000.0,2022-06-30,-15.81,-18.45,-27.2,-29.37,7.72
2,373220,LG에너지솔루션,86814000000000.0,2022-06-30,-15.59,-15.78,,,13.75
3,000660,SK하이닉스,66248200000000.0,2022-06-30,-14.95,-24.79,-30.53,-28.63,7.58
4,207940,삼성바이오로직스,56227500000000.0,2022-06-30,-6.29,-6.4,-11.48,-4.95,9.49
5,035420,NAVER,39371800000000.0,2022-06-30,-14.59,-29.2,-36.59,-42.51,7.92
6,005380,현대차,38567100000000.0,2022-06-30,-3.73,-0.28,-13.64,-24.63,8.59
7,006400,삼성SDI,36582700000000.0,2022-06-30,-8.43,-5.17,-18.78,-23.78,6.95
8,051910,LG화학,36425600000000.0,2022-06-30,-7.36,-1.71,-16.1,-39.29,16.86
9,000270,기아,31334600000000.0,2022-06-30,-7.54,4.88,-5.96,-13.73,5.05
10,035720,카카오,31093100000000.0,2022-06-30,-16.69,-34.37,-37.87,-57.12,7.01
11,068270,셀트리온,25127100000000.0,2022-06-30,13.69,2.59,-9.85,-32.27,6.44
12,028260,삼성물산,22987100000000.0,2022-06-30,2.07,8.85,3.36,-9.89,-2.03
13,005490,POSCO홀딩스,20096600000000.0,2022-06-30,-21.6,-20.52,-16.03,-33.76,4.99
14,105560,KB금융,19854800000000.0,2022-06-30,-19.75,-19.75,-12.45,-13.71,0.62
15,055550,신한지주,19004200000000.0,2022-06-30,-14.24,-10.07,0.68,-8.74,-3.64
16,012330,현대모비스,18820000000000.0,2022-06-30,-3.4,-7.44,-21.81,-31.85,14.82
17,096770,SK이노베이션,17753400000000.0,2022-06-30,-8.57,-9.22,-19.5,-35.03,-2.34
18,034730,SK,15942100000000.0,2022-06-30,-11.52,-11.16,-14.34,-23.89,2.33
19,015760,한국전력,14476300000000.0,2022-06-30,-3.22,-0.66,2.04,-9.26,-0.89
20,066570,LG전자,14450100000000.0,2022-06-30,-16.7,-27.02,-36.01,-45.99,6.91
21,323410,카카오뱅크,14407500000000.0,2022-06-30,-26.76,-39.86,-48.73,,2.15
22,329180,현대중공업,12694600000000.0,2022-06-30,19.67,21.7,50.21,,-12.59
23,032830,삼성생명,12520000000000.0,2022-06-30,-8.88,-3.4,-2.34,-21.55,-3.04
24,034020,두산에너빌리티,12273500000000.0,2022-06-30,-4.2,-4.9,-4.9,-15.73,-3.35
25,003550,LG,12253700000000.0,2022-06-30,-4.88,4.14,-3.71,-24.0,4.11
26,011200,HMM,12030400000000.0,2022-06-30,-23.0,-16.04,-8.55,-43.96,1.02
27,010950,S-Oil,11708600000000.0,2022-06-30,-7.56,7.44,21.35,1.46,-11.73
28,086790,하나금융지주,11643800000000.0,2022-06-30,-20.51,-18.78,-6.42,-14.55,-5.46
29,017670,SK텔레콤,11379300000000.0,2022-06-30,-8.93,-7.64,-10.19,-5.82,3.08
30,033780,KT&G,11285400000000.0,2022-06-30,-2.14,1.61,4.05,-2.61,-0.36
31,259960,크래프톤,10746800000000.0,2022-06-30,-15.44,-19.63,-52.39,,6.62
32,051900,LG생활건강,10620400000000.0,2022-06-30,-5.56,-21.21,-38.01,-61.41,14.56
33,018260,삼성에스디에스,10059100000000.0,2022-06-30,-12.75,-3.35,-16.93,-29.73,4.62
34,009150,삼성전기,9747530000000.0,2022-06-30,-14.98,-21.62,-33.92,-26.27,9.2
35,000810,삼성화재,9522340000000.0,2022-06-30,1.01,-3.13,-0.5,-8.84,-1.74
36,030200,KT,9517530000000.0,2022-06-30,-3.32,5.96,19.12,14.62,3.57
37,010130,고려아연,9199130000000.0,2022-06-30,-16.09,-15.36,-4.6,12.98,-2.05
38,316140,우리금융지주,8809530000000.0,2022-06-30,-19.06,-20.39,-4.72,5.68,-1.65
39,003490,대한항공,8765080000000.0,2022-06-30,-14.29,-16.42,-14.14,-20.0,0.4
40,003670,포스코케미칼,8288560000000.0,2022-06-30,-18.94,-10.46,-25.69,-25.69,22.9
41,011070,LG이노텍,8105980000000.0,2022-06-30,-9.27,-11.5,-5.91,53.59,5.99
42,377300,카카오페이,7977410000000.0,2022-06-30,-44.52,-59.87,-65.5,,4.49
43,302440,SK바이오사이언스,7716800000000.0,2022-06-30,-25.28,-35.58,-55.33,-36.59,21.39
44,036570,엔씨소프트,7672930000000.0,2022-06-30,-23.36,-24.84,-45.65,-57.38,6.58
45,090430,아모레퍼시픽,7604060000000.0,2022-06-30,-19.5,-18.75,-22.16,-48.41,-0.77
