순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,226388000000000.0,2016-09-30,-2.86,12.14,22.17,40.92,1.0
2,015760,한국전력,34666100000000.0,2016-09-30,-6.25,-10.6,-9.85,10.2,-8.24
3,005380,현대차,29847500000000.0,2016-09-30,2.26,0.0,-12.86,-17.38,3.69
4,000660,SK하이닉스,29265700000000.0,2016-09-30,10.74,24.07,40.31,19.82,5.6
5,035420,NAVER,29106000000000.0,2016-09-30,7.55,24.37,38.62,72.13,-2.6
6,028260,삼성물산,28263800000000.0,2016-09-30,-2.3,21.14,3.47,1.71,10.74
7,012330,현대모비스,26769600000000.0,2016-09-30,5.77,9.13,10.0,18.79,-3.82
8,090430,아모레퍼시픽,22740400000000.0,2016-09-30,0.26,-9.85,0.26,1.04,-7.46
9,032830,삼성생명,21100000000000.0,2016-09-30,0.48,4.98,-8.26,6.67,4.27
10,005490,POSCO,19791400000000.0,2016-09-30,-1.09,12.66,3.42,34.72,3.74
11,055550,신한지주,19039100000000.0,2016-09-30,-1.47,5.66,-0.86,-3.02,8.59
12,017670,SK텔레콤,18248500000000.0,2016-09-30,2.49,4.87,7.88,-14.07,-0.66
13,033780,KT&G,17161600000000.0,2016-09-30,6.38,-8.42,12.11,12.11,-9.6
14,000270,기아차,17086100000000.0,2016-09-30,0.96,-2.43,-14.42,-21.36,-2.37
15,051910,LG화학,16004500000000.0,2016-09-30,-8.52,-7.12,-27.04,-15.41,0.0
16,096770,SK이노베이션,14933200000000.0,2016-09-30,13.73,14.95,-5.0,64.8,-3.72
17,034730,SK,14916400000000.0,2016-09-30,0.24,4.69,-6.81,-13.11,4.95
18,051900,LG생활건강,14915400000000.0,2016-09-30,1.17,-14.5,1.6,11.83,-10.16
19,105560,KB금융,14623400000000.0,2016-09-30,-2.32,16.1,18.84,7.38,10.83
20,000810,삼성화재,13241300000000.0,2016-09-30,3.9,6.07,-4.77,-0.18,5.01
21,002790,아모레G,13205400000000.0,2016-09-30,12.58,-1.19,14.14,1.53,-8.16
22,018260,삼성에스디에스,11916200000000.0,2016-09-30,-4.64,7.32,-13.73,-46.53,3.25
23,003550,LG,11164400000000.0,2016-09-30,-0.92,1.57,-5.68,6.24,-5.41
24,009540,현대중공업,10488000000000.0,2016-09-30,5.75,30.81,28.97,43.0,5.43
25,011170,롯데케미칼,10214100000000.0,2016-09-30,10.17,5.3,-14.74,10.37,0.34
26,034220,LG디스플레이,10054600000000.0,2016-09-30,-9.93,6.44,5.84,24.06,0.71
27,010950,S-Oil,9141720000000.0,2016-09-30,15.34,7.27,-15.77,29.71,-1.48
28,010130,고려아연,9076470000000.0,2016-09-30,-2.73,-5.31,-1.84,3.33,-6.13
29,035250,강원랜드,8407860000000.0,2016-09-30,-2.24,-5.76,-4.03,-7.09,-2.04
30,030200,KT,8329470000000.0,2016-09-30,-0.16,7.59,7.23,3.91,1.1
31,086790,하나금융지주,8243690000000.0,2016-09-30,-5.11,19.78,14.61,5.49,15.62
32,066570,LG전자,7838730000000.0,2016-09-30,-8.24,-11.13,-23.73,4.93,-0.63
33,000030,우리은행,7706400000000.0,2016-09-30,7.04,19.75,21.54,21.41,9.21
34,047810,한국항공우주,7437350000000.0,2016-09-30,-10.45,4.23,17.02,12.37,-11.01
35,161390,한국타이어,7358180000000.0,2016-09-30,9.59,16.47,4.76,50.0,-5.22
36,021240,코웨이,7357710000000.0,2016-09-30,16.2,-8.71,0.1,13.98,-3.25
37,086280,현대글로비스,6787500000000.0,2016-09-30,2.55,5.54,-7.18,-19.2,-1.1
38,004020,현대제철,6779050000000.0,2016-09-30,-0.39,10.8,-9.77,-1.36,-1.67
39,024110,기업은행,6691750000000.0,2016-09-30,2.58,7.17,-1.65,-12.13,9.62
40,008930,한미사이언스,6645100000000.0,2016-09-30,-16.79,-25.49,-26.92,-16.66,-30.35
41,018880,한온시스템,6619120000000.0,2016-09-30,6.9,18.09,34.19,57.98,-10.89
42,006400,삼성SDI,6601390000000.0,2016-09-30,-17.24,-11.11,-3.42,-11.52,-3.12
43,023530,롯데쇼핑,6502870000000.0,2016-09-30,1.72,1.98,-22.22,-27.67,12.59
44,036570,엔씨소프트,6480030000000.0,2016-09-30,11.3,25.21,17.73,56.35,-9.81
45,029780,삼성카드,5804530000000.0,2016-09-30,14.38,20.72,34.68,38.21,-2.1
46,001040,CJ,5426360000000.0,2016-09-30,-2.62,-7.92,-6.77,-29.55,-2.42
47,128940,한미약품,5301040000000.0,2016-09-30,-17.13,-28.05,-29.25,39.3,-26.48
48,032640,LG유플러스,5130180000000.0,2016-09-30,3.07,7.8,5.38,-2.89,0.43
49,088350,한화생명,5002730000000.0,2016-09-30,0.0,-0.52,-15.29,-29.41,8.51
50,078930,GS,4970970000000.0,2016-09-30,8.19,12.75,-8.39,17.45,-2.99
51,001800,오리온,4968860000000.0,2016-09-30,12.52,-12.21,-10.79,-12.21,-11.73
52,000120,CJ대한통운,4916060000000.0,2016-09-30,4.36,-0.69,14.63,8.02,-4.64
53,005830,동부화재,4828560000000.0,2016-09-30,1.19,-1.59,-8.21,11.26,3.81
54,027410,BGF리테일,4781380000000.0,2016-09-30,-4.93,-9.6,19.87,-4.46,-4.14
55,097950,CJ제일제당,4777770000000.0,2016-09-30,-5.35,-6.56,2.83,-4.6,-1.52
56,004800,효성,4565270000000.0,2016-09-30,-0.76,4.42,-10.35,15.55,2.31
57,139480,이마트,4390440000000.0,2016-09-30,0.64,-8.96,-9.22,-31.67,4.44
58,000720,현대건설,4370710000000.0,2016-09-30,2.08,17.69,-6.77,14.76,4.59
59,002380,KCC,4175100000000.0,2016-09-30,-3.77,3.94,-3.18,-4.24,4.8
60,009240,한샘,4141970000000.0,2016-09-30,17.33,10.69,-22.81,-38.35,2.84
61,036460,한국가스공사,4080230000000.0,2016-09-30,4.25,11.19,14.06,11.19,2.94
62,009830,한화케미칼,3988390000000.0,2016-09-30,-6.02,1.89,-1.83,12.29,12.4
63,012630,현대산업,3867210000000.0,2016-09-30,11.64,29.71,10.08,-5.87,-4.39
64,012750,에스원,3856920000000.0,2016-09-30,-0.98,-6.02,13.53,8.79,-6.8
65,007070,GS리테일,3788400000000.0,2016-09-30,1.13,-9.72,7.54,-19.34,-0.91
66,009150,삼성전기,3652520000000.0,2016-09-30,-10.77,-2.4,-17.12,-23.95,-1.12
67,012450,한화테크윈,3379070000000.0,2016-09-30,4.09,30.86,70.06,105.83,0.79
68,001450,현대해상,3240750000000.0,2016-09-30,8.53,23.93,10.18,19.83,0.28
69,000100,유한양행,3094830000000.0,2016-09-30,-5.78,-9.32,0.72,13.96,-22.88
70,088980,맥쿼리인프라,2920160000000.0,2016-09-30,0.11,0.57,5.39,10.96,0.11
71,026960,동서,2916230000000.0,2016-09-30,-2.5,-12.29,-11.5,-20.3,-7.01
72,000210,대림산업,2884920000000.0,2016-09-30,0.73,9.08,-9.5,23.55,0.72
73,005940,NH투자증권,2805650000000.0,2016-09-30,-1.77,9.2,-1.77,0.3,2.31
74,138930,BNK금융지주,2796520000000.0,2016-09-30,-3.16,6.32,-9.4,-34.84,9.79
75,047050,포스코대우,2789970000000.0,2016-09-30,5.15,-2.0,15.57,18.07,2.24
76,069960,현대백화점,2773190000000.0,2016-09-30,-4.44,-8.14,-16.55,-11.57,1.27
77,034020,두산중공업,2744190000000.0,2016-09-30,-4.44,21.93,20.79,22.21,4.64
78,016360,삼성증권,2644660000000.0,2016-09-30,-2.67,-1.98,-16.12,-23.87,1.16
79,047040,대우건설,2643360000000.0,2016-09-30,4.78,13.37,-0.62,-0.31,-0.63
80,000880,한화,2627300000000.0,2016-09-30,-6.16,1.78,-0.74,-7.26,6.85
81,051600,한전KPS,2601000000000.0,2016-09-30,-9.69,-10.8,-10.39,-52.23,-6.23
82,037620,미래에셋증권,2600000000000.0,2016-09-30,-3.81,-1.3,-4.61,5.79,-0.66
83,007310,오뚜기,2580000000000.0,2016-09-30,6.84,-8.87,-17.67,-27.82,-10.13
84,006800,미래에셋대우,2551530000000.0,2016-09-30,-3.32,0.26,-8.33,-34.36,-0.64
85,003490,대한항공,2545750000000.0,2016-09-30,12.38,34.67,13.84,11.48,-8.58
86,004990,롯데제과,2501660000000.0,2016-09-30,2.33,-9.97,-32.98,-20.03,9.94
87,008770,호텔신라,2374510000000.0,2016-09-30,-11.03,-10.9,-9.84,-47.39,-4.96
