순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
55,000720,현대건설,4381850000000.0,2016-11-30,-4.14,2.34,16.76,23.16,8.77
56,008930,한미사이언스,4371770000000.0,2016-11-30,-5.54,-45.26,-50.82,-48.85,-18.53
57,000120,CJ대한통운,4197470000000.0,2016-11-30,-10.46,-10.9,-12.38,-4.42,-2.72
58,001800,오리온,4085740000000.0,2016-11-30,-6.85,-7.48,-28.79,-40.4,-3.68
59,036460,한국가스공사,3955610000000.0,2016-11-30,-5.82,1.06,8.89,11.73,13.07
60,002380,KCC,3932300000000.0,2016-11-30,-10.13,-9.37,-7.45,-18.93,-3.49
61,128940,한미약품,3845340000000.0,2016-11-30,-1.34,-39.89,-40.66,-52.72,-17.1
62,009830,한화케미칼,3831820000000.0,2016-11-30,-14.52,-9.71,-2.1,-6.63,6.23
63,007070,GS리테일,3642100000000.0,2016-11-30,-2.97,-2.77,-6.89,-14.31,0.63
64,012750,에스원,3606120000000.0,2016-11-30,0.32,-7.41,-4.91,0.74,-7.59
65,009150,삼성전기,3458320000000.0,2016-11-30,-4.24,-15.51,-11.47,-33.09,9.72
66,241560,두산밥캣,3353330000000.0,2016-11-30,,,,,7.17
67,001450,현대해상,3254160000000.0,2016-11-30,0.14,8.98,15.92,7.37,-13.46
68,010140,삼성중공업,3237000000000.0,2016-11-30,-15.31,1.19,7.83,-17.21,11.44
69,012630,현대산업,3113370000000.0,2016-11-30,-15.8,-10.12,-7.81,0.73,8.84
70,047050,포스코대우,3034800000000.0,2016-11-30,6.39,14.38,12.45,39.16,1.31
71,138930,BNK금융지주,2920380000000.0,2016-11-30,-4.88,1.13,3.82,-4.18,-3.12
72,088980,맥쿼리인프라,2800830000000.0,2016-11-30,-4.2,-3.98,-3.32,6.42,-3.54
73,005940,NH투자증권,2766250000000.0,2016-11-30,-3.63,-3.15,9.22,-4.1,-1.83
74,034020,두산중공업,2738880000000.0,2016-11-30,-4.62,-4.62,9.56,9.32,5.43
75,000210,대림산업,2658720000000.0,2016-11-30,-8.5,-7.17,-6.49,5.82,14.01
76,026960,동서,2652020000000.0,2016-11-30,-2.21,-11.33,-18.4,-27.91,3.57
77,000880,한화,2646040000000.0,2016-11-30,-5.74,-5.49,-3.87,-0.31,-0.71
78,051600,한전KPS,2596500000000.0,2016-11-30,6.46,-9.84,-17.57,-42.87,-6.07
79,012450,한화테크윈,2542270000000.0,2016-11-30,-25.35,-21.69,7.41,32.73,-9.2
80,004990,롯데제과,2537200000000.0,2016-11-30,-7.75,3.78,-21.88,-9.0,0.0
81,069960,현대백화점,2527460000000.0,2016-11-30,-10.0,-12.9,-17.24,-14.62,0.93
82,016360,삼성증권,2449750000000.0,2016-11-30,-8.43,-9.84,-9.97,-27.57,-1.09
83,007310,오뚜기,2380480000000.0,2016-11-30,2.67,-1.42,-19.44,-33.53,-4.34
84,204320,만도,2352550000000.0,2016-11-30,-3.09,-4.02,13.61,58.54,-6.39
85,000150,두산,2350430000000.0,2016-11-30,7.28,-5.56,16.93,6.25,-4.98
86,037620,미래에셋증권,2331430000000.0,2016-11-30,-9.73,-13.74,-13.01,2.77,0.49
87,003490,대한항공,2276240000000.0,2016-11-30,-2.19,0.49,15.31,10.42,-12.48
88,006800,미래에셋대우,2270570000000.0,2016-11-30,-10.45,-13.98,-11.8,-32.86,4.17
89,071050,한국금융지주,2231830000000.0,2016-11-30,-2.32,-2.67,-10.1,-26.78,4.62
90,011780,금호석유,2224140000000.0,2016-11-30,2.24,6.73,15.87,24.15,12.33
91,000100,유한양행,2197050000000.0,2016-11-30,-7.94,-33.11,-37.56,-28.88,5.73
92,027410,BGF리테일,2155330000000.0,2016-11-30,-6.0,-14.34,-18.55,-3.12,-5.98
93,047040,대우건설,2148770000000.0,2016-11-30,-18.2,-14.83,-10.55,-16.75,-1.74
94,028670,팬오션,2092370000000.0,2016-11-30,5.93,11.81,10.08,9.47,1.4
95,004370,농심,1979900000000.0,2016-11-30,7.96,8.32,-15.45,-21.66,2.15
96,008770,호텔신라,1978110000000.0,2016-11-30,-12.35,-25.88,-22.1,-44.31,-4.46
97,006260,LS,1960980000000.0,2016-11-30,12.99,0.5,8.17,65.94,-2.63
98,005300,롯데칠성,1938700000000.0,2016-11-30,0.19,2.42,-19.1,-29.98,-6.83
99,000670,영풍,1926770000000.0,2016-11-30,5.76,-6.86,9.53,-7.11,1.72
100,000240,한국타이어월드와이드,1920870000000.0,2016-11-30,-5.49,1.72,-11.37,12.84,0.48
101,011070,LG이노텍,1919400000000.0,2016-11-30,3.97,-3.22,-5.59,-18.57,9.0
102,011210,현대위아,1871020000000.0,2016-11-30,-17.6,-25.22,-22.96,-43.14,6.1
103,028050,삼성엔지니어링,1858080000000.0,2016-11-30,-7.06,-16.11,-0.42,-1.88,8.65
104,000060,메리츠화재,1820580000000.0,2016-11-30,2.17,7.49,3.77,10.0,-7.27
105,004170,신세계,1777060000000.0,2016-11-30,-3.22,-9.52,-11.95,-27.94,-2.49
106,008560,메리츠종금증권,1760580000000.0,2016-11-30,4.73,4.11,10.78,-21.13,-2.4
107,120110,코오롱인더,1758080000000.0,2016-11-30,-6.55,-13.7,0.14,11.13,5.87
108,010060,OCI,1755310000000.0,2016-11-30,-21.11,-16.93,-25.28,-3.28,6.93
109,030000,제일기획,1719870000000.0,2016-11-30,-13.58,-8.84,-6.85,-26.89,5.35
110,006280,녹십자,1712080000000.0,2016-11-30,1.03,-16.76,-18.61,-24.29,7.17
111,002550,KB손해보험,1707000000000.0,2016-11-30,-0.87,6.55,-7.93,2.89,-8.08
112,001740,SK네트웍스,1687680000000.0,2016-11-30,2.72,10.75,11.29,11.48,1.76
113,006360,GS건설,1679150000000.0,2016-11-30,-14.31,-18.17,-18.02,7.99,12.05
114,079550,LIG넥스원,1658800000000.0,2016-11-30,-1.44,-14.8,-23.06,-35.83,6.76
115,138040,메리츠금융지주,1628900000000.0,2016-11-30,0.88,-3.8,-2.15,-15.56,-2.63
116,042670,두산인프라코어,1620230000000.0,2016-11-30,12.38,-2.49,31.28,13.85,12.93
117,139130,DGB금융지주,1617840000000.0,2016-11-30,-1.03,5.16,5.05,-7.98,2.09
118,064350,현대로템,1593750000000.0,2016-11-30,3.88,-18.66,9.65,12.61,-3.2
119,005440,현대그린푸드,1582810000000.0,2016-11-30,-4.42,-2.11,-14.06,-34.28,-4.94
120,001440,대한전선,1575910000000.0,2016-11-30,-4.63,-5.61,-24.88,-38.67,0.8
121,014820,동원시스템즈,1543500000000.0,2016-11-30,13.05,4.06,-9.08,-22.4,-6.86
122,000080,하이트진로,1525410000000.0,2016-11-30,0.69,-1.58,-13.0,-9.94,-2.99
123,006120,SK케미칼,1499510000000.0,2016-11-30,0.82,-5.37,-20.18,-14.19,8.59
124,003520,영진약품,1492010000000.0,2016-11-30,-6.25,-21.13,-27.9,254.43,5.0
125,003410,쌍용양회,1465270000000.0,2016-11-30,2.14,-5.36,-7.46,4.2,-11.63
126,006650,대한유화,1456000000000.0,2016-11-30,9.27,12.28,-2.18,30.23,22.99
127,005610,SPC삼립,1423790000000.0,2016-11-30,-4.9,-11.05,-17.91,-41.49,2.73
128,017800,현대엘리베이,1423760000000.0,2016-11-30,-2.69,-16.95,-3.18,-2.2,-0.69
129,161890,한국콜마,1422150000000.0,2016-11-30,-20.61,-26.18,-26.34,-25.28,-2.37
130,039490,키움증권,1414380000000.0,2016-11-30,-7.25,-14.32,-12.21,9.22,12.5
131,082640,동양생명,1387680000000.0,2016-11-30,9.79,10.73,20.56,0.0,-1.55
132,003690,코리안리,1378230000000.0,2016-11-30,-2.96,-3.37,-10.89,-11.92,-0.45
133,114090,GKL,1360820000000.0,2016-11-30,-0.23,-15.38,-22.67,-7.76,-7.05
134,010780,아이에스동서,1357940000000.0,2016-11-30,-15.71,-14.08,-7.62,-1.67,0.68
135,073240,금호타이어,1320820000000.0,2016-11-30,-19.23,-14.95,0.6,27.05,1.44
136,192400,쿠쿠전자,1318550000000.0,2016-11-30,0.37,-2.89,-23.8,-43.84,-4.09
137,079160,CJ CGV,1288720000000.0,2016-11-30,-12.63,-25.28,-46.81,-47.5,15.6
138,057050,현대홈쇼핑,1284000000000.0,2016-11-30,-6.14,-14.74,-18.94,-6.14,4.21
139,002350,넥센타이어,1282330000000.0,2016-11-30,-1.48,-3.97,-1.48,4.31,-2.26
140,011200,현대상선,1280610000000.0,2016-11-30,-17.53,-3.09,-54.58,-78.19,-6.1
141,214320,이노션,1244000000000.0,2016-11-30,-11.65,-11.77,-28.01,-11.14,-8.2
142,010620,현대미포조선,1238000000000.0,2016-11-30,-12.44,-16.69,-10.29,-1.59,8.56
143,111770,영원무역,1220780000000.0,2016-11-30,-14.71,-18.61,-34.25,-38.23,11.25
144,001120,LG상사,1168610000000.0,2016-11-30,5.6,-11.06,-22.09,-17.17,-2.99
145,145990,삼양사,1167890000000.0,2016-11-30,9.66,12.94,10.73,14.76,-7.49
146,010120,LS산전,1167000000000.0,2016-11-30,-2.02,-10.27,-21.18,-14.6,2.19
147,011790,SKC,1137300000000.0,2016-11-30,9.39,10.18,9.58,-14.04,8.91
148,103140,풍산,1087340000000.0,2016-11-30,11.65,22.4,29.55,48.37,4.38
149,006040,동원산업,1084630000000.0,2016-11-30,3.7,11.21,-0.15,19.0,12.71
150,071840,롯데하이마트,1080050000000.0,2016-11-30,1.89,3.62,-10.29,-21.12,-7.76
151,005250,녹십자홀딩스,1058130000000.0,2016-11-30,-3.43,-25.62,-35.71,-46.56,5.78
152,180640,한진칼,1053230000000.0,2016-11-30,4.71,-6.32,2.3,-6.44,-13.76
153,000070,삼양홀딩스,1049120000000.0,2016-11-30,-1.61,3.81,-15.52,-22.96,-2.45
154,003620,쌍용차,998962000000.0,2016-11-30,-1.62,-4.21,3.26,-4.71,8.38
155,003240,태광산업,986472000000.0,2016-11-30,6.75,6.11,-4.94,-21.73,6.88
156,014680,한솔케미칼,984941000000.0,2016-11-30,4.06,-3.11,10.1,34.36,-4.47
157,001680,대상,984171000000.0,2016-11-30,2.88,-9.06,-1.38,-14.24,-7.69
158,018670,SK가스,976962000000.0,2016-11-30,12.13,11.33,28.35,37.8,18.68
159,020560,아시아나항공,967684000000.0,2016-11-30,2.61,-14.89,9.02,5.96,-10.5
160,068870,LG생명과학,963123000000.0,2016-11-30,-5.68,-13.41,-17.82,-10.34,16.18
161,069260,휴켐스,952471000000.0,2016-11-30,-2.31,17.09,17.97,33.91,-6.87
162,192820,코스맥스,935949000000.0,2016-11-30,-11.49,-28.18,-31.63,-41.72,14.9
163,185750,종근당,934319000000.0,2016-11-30,9.6,-2.17,-13.28,18.5,5.24
164,001230,동국제강,926159000000.0,2016-11-30,19.72,15.73,18.27,48.25,13.8
165,001060,JW중외제약,916517000000.0,2016-11-30,-4.31,-35.49,-7.91,14.67,9.87
166,181710,NHN엔터테인먼트,914665000000.0,2016-11-30,-10.44,-20.9,-21.95,-19.12,7.59
167,020000,한섬,908847000000.0,2016-11-30,-9.0,-5.02,-9.56,-0.67,-5.56
168,008000,도레이케미칼,901777000000.0,2016-11-30,0.0,-0.77,0.26,-1.52,-1.03
169,002270,롯데푸드,896981000000.0,2016-11-30,-6.03,-3.96,-28.02,-28.73,-0.92
170,003000,부광약품,896365000000.0,2016-11-30,-8.05,-13.67,-23.08,3.09,30.9
171,052690,한전기술,892437000000.0,2016-11-30,-10.71,-30.81,-18.21,-34.32,1.28
172,105630,한세실업,890000000000.0,2016-11-30,-13.93,-8.81,-46.45,-60.83,15.28
173,175330,JB금융지주,889113000000.0,2016-11-30,-4.51,-2.39,4.0,2.33,1.05
174,001430,세아베스틸,884001000000.0,2016-11-30,3.57,1.23,-1.99,-14.26,3.65
175,053210,스카이라이프,858404000000.0,2016-11-30,2.57,10.8,18.09,-3.49,-3.62
176,000640,동아쏘시오홀딩스,850069000000.0,2016-11-30,-6.95,-26.05,-25.66,-13.8,11.39
177,002620,제일약품,844965000000.0,2016-11-30,-19.97,-40.1,-42.81,97.57,41.83
178,023590,다우기술,843492000000.0,2016-11-30,-11.32,-14.74,-24.19,-18.08,-4.26
179,108670,LG하우시스,807090000000.0,2016-11-30,-9.55,-18.55,-34.78,-47.37,6.33
180,071320,지역난방공사,805881000000.0,2016-11-30,1.61,10.48,-0.14,14.85,-2.16
181,049770,동원F&B,793050000000.0,2016-11-30,-0.49,4.31,-28.27,-43.62,-3.65
182,039130,하나투어,791062000000.0,2016-11-30,3.5,-5.94,-26.62,-40.78,-2.94
183,025540,한국단자,784250000000.0,2016-11-30,2.87,-0.53,-20.9,-18.33,4.52
184,069620,대웅제약,777459000000.0,2016-11-30,-4.55,-14.85,-32.9,-13.97,2.38
185,081660,휠라코리아,764337000000.0,2016-11-30,-25.64,-33.33,-27.25,-27.88,5.22
186,006840,AK홀딩스,763060000000.0,2016-11-30,-4.95,-5.57,-16.28,-6.19,-2.78
187,085620,미래에셋생명,754936000000.0,2016-11-30,13.29,21.07,14.29,0.78,-0.96
188,226320,잇츠스킨,753887000000.0,2016-11-30,-9.73,-18.74,-50.0,,-0.35
189,002240,고려제강,752400000000.0,2016-11-30,8.57,9.86,5.83,2.45,-3.94
190,034830,한국토지신탁,748631000000.0,2016-11-30,-0.84,2.42,-15.65,1.19,-3.71
191,009970,영원무역홀딩스,747230000000.0,2016-11-30,-7.43,-10.02,-9.72,-15.43,8.58
192,115390,락앤락,737000000000.0,2016-11-30,-0.38,6.77,-7.58,19.11,8.21
193,089590,제주항공,730980000000.0,2016-11-30,-10.61,-7.95,-13.93,-32.11,-9.72
194,123890,한국자산신탁,727600000000.0,2016-11-30,5.97,1.31,,,6.64
195,004000,롯데정밀화학,714660000000.0,2016-11-30,-6.73,-22.19,-21.64,-22.08,10.65
196,170900,동아에스티,711818000000.0,2016-11-30,-11.26,-19.71,-36.85,-41.86,25.15
197,001520,동양,708892000000.0,2016-11-30,-8.33,-2.94,-12.13,8.2,0.51
198,000370,한화손해보험,705041000000.0,2016-11-30,1.83,22.74,-3.0,-2.87,-6.94
199,037560,CJ헬로비전,703992000000.0,2016-11-30,7.32,1.91,-31.14,-32.16,3.08
200,019680,대교,702187000000.0,2016-11-30,-2.36,2.85,-10.96,-0.72,-1.93
