순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
74,005940,NH투자증권,7518870000000.0,2025-12-30,2.18,8.65,5.55,51.25,28.2
75,161390,한국타이어앤테크놀로지,7221920000000.0,2025-12-30,-5.2,52.02,46.67,51.82,8.92
76,090430,아모레퍼시픽,6989880000000.0,2025-12-30,-3.86,-2.29,-12.58,14.03,16.15
77,016360,삼성증권,6733220000000.0,2025-12-30,-4.31,5.16,2.45,73.33,20.16
78,377300,카카오페이,6635630000000.0,2025-12-30,-1.01,-8.74,-35.98,87.05,29.12
79,029780,삼성카드,6476510000000.0,2025-12-30,1.82,6.88,13.16,41.7,1.61
80,011070,LG이노텍,6413790000000.0,2025-12-30,14.35,44.3,83.85,67.28,-9.59
81,006260,LS,6336830000000.0,2025-12-30,11.74,19.7,1.47,111.98,14.56
82,032640,LG유플러스,6327070000000.0,2025-12-30,-2.26,-4.1,2.94,42.5,8.7
83,021240,코웨이,6248900000000.0,2025-12-30,1.05,-11.78,-10.23,29.9,-4.03
84,000880,한화,6116630000000.0,2025-12-30,2.77,-3.55,-13.47,203.35,40.32
85,064400,LG씨엔에스,5948800000000.0,2025-12-30,5.86,-6.54,-18.24,,13.52
86,034220,LG디스플레이,5905000000000.0,2025-12-30,-5.82,-18.04,31.81,29.35,-1.19
87,128940,한미약품,5790570000000.0,2025-12-30,-0.99,23.16,58.04,61.14,7.08
88,241560,두산밥캣,5530890000000.0,2025-12-30,4.53,3.96,-0.86,37.71,1.91
89,088980,맥쿼리인프라,5387870000000.0,2025-12-30,-2.34,-2.26,-2.0,6.23,-0.53
90,078930,GS,5231140000000.0,2025-12-30,-0.18,22.52,20.69,43.26,22.02
91,454910,두산로보틱스,5055960000000.0,2025-12-30,0.65,18.36,18.0,49.14,46.28
92,001040,CJ,5018440000000.0,2025-12-30,-2.33,-6.27,7.17,73.56,26.45
93,138930,BNK금융지주,4989930000000.0,2025-12-30,5.45,8.77,27.47,53.48,4.66
94,175330,JB금융지주,4870540000000.0,2025-12-30,6.43,11.76,24.82,57.56,-1.95
95,028050,삼성E&A,4713800000000.0,2025-12-30,-5.87,-10.26,8.82,45.32,28.07
96,009830,한화솔루션,4606720000000.0,2025-12-30,-4.11,-6.13,-15.19,66.25,3.17
97,022100,포스코DX,4371000000000.0,2025-12-30,13.19,36.9,22.6,50.68,34.43
98,036570,엔씨소프트,4341120000000.0,2025-12-30,-4.05,-6.71,-2.42,10.05,16.38
99,001440,대한전선,4269640000000.0,2025-12-30,3.15,47.55,32.83,105.38,28.38
100,271560,오리온,4178970000000.0,2025-12-30,0.19,2.03,-2.85,3.22,11.16
101,251270,넷마블,4147260000000.0,2025-12-30,-8.96,-21.8,-22.18,-6.67,9.43
102,004020,현대제철,4143490000000.0,2025-12-30,2.81,-8.54,5.61,47.51,0.64
103,035250,강원랜드,4054170000000.0,2025-12-30,5.34,3.21,3.55,18.66,-7.97
104,062040,산일전기,3960920000000.0,2025-12-30,-9.27,18.17,46.67,89.65,13.37
105,051900,LG생활건강,3955690000000.0,2025-12-30,-6.51,-9.62,-19.09,-15.25,1.55
106,011790,SKC,3953450000000.0,2025-12-30,-6.12,3.26,-5.26,-0.67,12.16
107,066970,엘앤에프,3827930000000.0,2025-12-30,-23.96,28.13,93.1,17.53,32.67
108,302440,SK바이오사이언스,3778450000000.0,2025-12-30,-12.04,2.99,0.94,-4.37,5.19
109,002380,KCC,3736760000000.0,2025-12-30,0.84,9.51,34.78,78.56,16.29
110,450080,에코프로머티,3676110000000.0,2025-12-30,-10.17,10.15,14.76,-20.82,29.56
111,036460,한국가스공사,3627900000000.0,2025-12-30,-5.3,0.51,-5.64,13.26,2.16
112,111770,영원무역,3624680000000.0,2025-12-30,-6.51,26.04,29.43,92.92,11.12
113,082740,한화엔진,3584050000000.0,2025-12-30,1.78,-4.34,50.97,132.92,26.66
114,031210,서울보증보험,3473620000000.0,2025-12-30,0.91,-2.64,15.43,,0.3
115,017800,현대엘리베이터,3451860000000.0,2025-12-30,1.73,10.38,2.67,68.51,6.91
116,052690,한전기술,3439800000000.0,2025-12-30,-2.17,7.4,-13.71,69.81,46.0
117,011780,금호석유화학,3142030000000.0,2025-12-30,3.25,15.61,7.48,33.22,19.39
118,097950,CJ제일제당,3131270000000.0,2025-12-30,-0.72,-9.76,-16.47,-18.59,2.64
119,071970,HD현대마린엔진,3035970000000.0,2025-12-30,15.48,7.96,77.93,266.05,-1.12
120,011170,롯데케미칼,3007110000000.0,2025-12-30,-2.63,3.84,19.56,17.56,18.63
121,103140,풍산,2984590000000.0,2025-12-30,7.36,-14.6,-17.25,113.21,23.19
122,000990,DB하이텍,2940910000000.0,2025-12-30,6.29,19.01,44.44,103.92,56.51
123,088350,한화생명,2827070000000.0,2025-12-30,8.14,3.5,-1.21,32.32,7.07
124,004990,롯데지주,2774850000000.0,2025-12-30,-3.64,-8.64,-4.86,21.33,18.71
125,204320,HL만도,2756380000000.0,2025-12-30,25.97,74.7,78.69,44.4,8.69
126,001450,현대해상,2753520000000.0,2025-12-30,2.5,9.41,16.45,24.7,-8.6
127,012750,에스원,2739740000000.0,2025-12-30,-3.87,-14.27,5.1,21.79,10.4
128,026960,동서,2676950000000.0,2025-12-30,-2.01,-0.19,-5.46,-1.83,-3.17
129,004370,농심,2630740000000.0,2025-12-30,-3.24,0.23,10.05,15.64,-5.78
130,383220,F&F,2624030000000.0,2025-12-30,-5.65,9.25,-13.29,26.15,6.72
131,012510,더존비즈온,2600770000000.0,2025-12-30,-8.15,-3.71,26.81,34.38,13.79
132,103590,일진전기,2594090000000.0,2025-12-30,-0.91,54.11,32.04,99.63,23.16
133,009970,영원무역홀딩스,2585100000000.0,2025-12-30,15.43,38.07,37.67,130.17,8.09
134,439260,대한조선,2581260000000.0,2025-12-30,-2.19,-17.18,,,3.88
135,014680,한솔케미칼,2578760000000.0,2025-12-30,-4.41,8.85,32.5,134.54,24.18
136,081660,미스토홀딩스,2566090000000.0,2025-12-30,-0.12,10.77,19.44,5.96,9.95
137,139130,iM금융지주,2519950000000.0,2025-12-30,8.74,13.01,23.71,90.1,-0.32
138,000240,한국앤컴퍼니,2482560000000.0,2025-12-30,-12.4,13.7,36.2,54.55,3.06
139,008930,한미사이언스,2479190000000.0,2025-12-30,-6.69,-6.81,-19.08,23.09,17.24
140,030000,제일기획,2415870000000.0,2025-12-30,-7.28,3.45,4.74,23.89,4.52
141,004170,신세계,2382360000000.0,2025-12-30,13.56,32.01,31.1,85.71,29.35
142,353200,대덕전자,2327540000000.0,2025-12-30,-4.27,66.73,171.94,203.87,34.39
143,009420,한올바이오파마,2285530000000.0,2025-12-30,-6.52,33.18,80.41,13.2,17.71
144,489790,한화비전,2266930000000.0,2025-12-30,3.58,-15.44,-10.56,42.09,37.64
145,003690,코리안리,2248230000000.0,2025-12-30,-0.43,5.87,12.7,45.16,1.99
146,139480,이마트,2243540000000.0,2025-12-30,3.96,7.68,-4.8,28.23,11.93
147,051600,한전KPS,2225250000000.0,2025-12-30,-7.22,3.78,-17.72,12.13,13.25
148,001720,신영증권,2204600000000.0,2025-12-30,-4.15,1.28,10.83,76.45,31.69
149,000120,CJ대한통운,2158050000000.0,2025-12-30,3.61,12.35,8.24,12.09,9.73
150,010060,OCI홀딩스,2150810000000.0,2025-12-30,10.66,30.32,58.24,95.92,0.17
151,002790,아모레퍼시픽홀딩스,2133450000000.0,2025-12-30,-5.62,0.75,-15.43,29.09,6.89
152,462870,시프트업,2093130000000.0,2025-12-30,-7.55,-13.52,-27.4,-44.01,-1.97
153,018670,SK가스,2080180000000.0,2025-12-30,-5.86,-2.81,-12.79,8.7,3.56
154,011210,현대위아,2058670000000.0,2025-12-30,21.7,56.4,65.28,100.26,13.21
155,028670,팬오션,2058090000000.0,2025-12-30,2.12,-0.26,3.63,16.67,22.08
156,023530,롯데쇼핑,2050930000000.0,2025-12-30,1.4,2.4,-2.29,34.01,15.86
157,361610,SK아이이테크놀로지,2048770000000.0,2025-12-30,-12.11,-5.47,-6.88,11.09,9.18
158,018880,한온시스템,2012530000000.0,2025-12-30,-21.25,4.59,2.92,-20.45,10.46
159,069960,현대백화점,2004910000000.0,2025-12-30,-2.85,0.11,17.2,87.51,5.76
160,069620,대웅제약,1996370000000.0,2025-12-30,-2.27,28.58,19.65,36.31,-1.97
161,005850,에스엘,1990320000000.0,2025-12-30,3.5,26.4,37.12,42.12,29.05
162,004800,효성,1920120000000.0,2025-12-30,-12.24,35.1,50.33,144.56,33.22
163,097230,HJ중공업,1900720000000.0,2025-12-30,1.2,-24.82,164.78,254.97,19.71
164,336260,두산퓨얼셀,1889490000000.0,2025-12-30,-9.28,1.23,28.51,80.76,17.68
165,006280,녹십자,1858160000000.0,2025-12-30,17.26,23.07,25.89,-11.42,3.71
166,192820,코스맥스,1849970000000.0,2025-12-30,-1.81,-24.01,-41.68,9.32,24.23
167,006040,동원산업,1849800000000.0,2025-12-30,-7.91,-7.81,-11.32,13.4,-0.84
168,032350,롯데관광개발,1849290000000.0,2025-12-30,20.65,37.09,31.06,203.92,8.17
169,483650,달바글로벌,1820730000000.0,2025-12-30,9.26,-9.84,-25.09,,9.15
170,282330,BGF리테일,1811350000000.0,2025-12-30,-3.23,-2.96,-13.39,2.24,15.84
171,001430,세아베스틸지주,1800280000000.0,2025-12-30,79.93,99.21,52.58,154.05,45.02
172,457190,이수스페셜티케미컬,1788330000000.0,2025-12-30,13.85,27.45,39.79,88.24,79.73
173,112610,씨에스윈드,1754330000000.0,2025-12-30,0.36,-0.72,-11.3,-0.72,-2.28
174,008770,호텔신라,1750470000000.0,2025-12-30,-1.98,-13.23,-13.73,20.87,3.59
175,023590,다우기술,1743070000000.0,2025-12-30,8.37,5.86,13.43,117.4,36.94
176,395400,SK리츠,1718580000000.0,2025-12-30,10.08,15.57,25.32,30.85,-3.97
177,267270,HD현대건설기계,1707990000000.0,2025-12-30,4.9,5.92,29.47,68.78,9.96
178,006360,GS건설,1685960000000.0,2025-12-30,1.97,7.07,-5.06,13.54,-4.72
179,073240,금호타이어,1683350000000.0,2025-12-30,0.0,24.02,30.08,22.72,2.73
180,007070,GS리테일,1680510000000.0,2025-12-30,-6.73,20.72,20.72,21.82,10.2
181,085620,미래에셋생명,1660410000000.0,2025-12-30,0.75,20.57,48.42,77.99,0.43
182,020560,아시아나항공,1619090000000.0,2025-12-30,-4.61,-15.21,-18.72,-24.42,-2.93
183,020150,롯데에너지머티리얼즈,1599760000000.0,2025-12-30,-21.87,35.18,39.5,29.45,27.17
184,375500,DL이앤씨,1592240000000.0,2025-12-30,2.24,-1.79,-20.56,27.99,7.9
185,047040,대우건설,1587680000000.0,2025-12-30,8.52,6.7,-8.61,23.03,30.1
186,003570,SNT다이내믹스,1549580000000.0,2025-12-30,10.04,-35.55,-9.69,149.06,6.33
187,017960,한국카본,1549470000000.0,2025-12-30,9.34,-8.72,14.81,154.04,13.4
188,007310,오뚜기,1543010000000.0,2025-12-30,-1.03,-6.21,-2.28,-2.65,0.26
189,034230,파라다이스,1529310000000.0,2025-12-30,-2.93,-21.56,8.38,72.4,7.19
190,161890,한국콜마,1465880000000.0,2025-12-30,-6.9,-20.18,-37.78,12.7,12.56
191,294870,HDC현대산업개발,1443370000000.0,2025-12-30,11.56,7.62,-2.45,21.33,-5.94
192,007340,DN오토모티브,1427670000000.0,2025-12-30,1.24,6.78,9.91,33.12,3.07
193,005070,코스모신소재,1407720000000.0,2025-12-30,-12.79,11.74,27.92,-15.92,17.78
194,003540,대신증권,1370880000000.0,2025-12-30,-0.37,2.27,10.66,68.01,15.93
195,077970,STX엔진,1365030000000.0,2025-12-30,4.45,-14.03,58.14,69.15,-0.29
196,000500,가온전선,1363150000000.0,2025-12-30,10.31,48.74,24.47,52.03,6.31
197,300720,한일시멘트,1321610000000.0,2025-12-30,2.39,-6.16,-3.44,23.76,-4.67
198,484870,엠앤씨솔루션,1307180000000.0,2025-12-30,17.43,-35.82,-5.12,233.26,-1.75
199,005440,현대지에프홀딩스,1297120000000.0,2025-12-30,3.74,3.61,-7.14,70.32,11.54
200,001800,오리온홀딩스,1293630000000.0,2025-12-30,1.98,1.72,-6.14,37.12,1.21
