순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
21,000810,삼성화재,12743800000000.0,2017-01-31,0.19,-7.72,0.94,-9.73,-5.2
22,002790,아모레G,11173100000000.0,2017-01-31,1.88,-8.45,-6.23,-8.75,-4.06
23,034220,LG디스플레이,10967100000000.0,2017-01-31,-2.54,12.27,-1.13,39.96,-10.6
24,207940,삼성바이오로직스,10652600000000.0,2017-01-31,6.62,,,,2.17
25,003550,LG,10215400000000.0,2017-01-31,-1.33,-3.43,-6.77,-19.67,6.08
26,086790,하나금융지주,10197300000000.0,2017-01-31,10.24,5.03,25.05,60.98,2.32
27,009540,현대중공업,10070000000000.0,2017-01-31,-8.93,-8.93,5.58,44.02,24.15
28,018260,삼성에스디에스,9749600000000.0,2017-01-31,-9.68,-18.45,-19.75,-43.12,3.17
29,010130,고려아연,9246300000000.0,2017-01-31,3.16,7.69,-3.73,12.39,-15.0
30,010950,S-Oil,9130460000000.0,2017-01-31,-4.25,3.31,6.01,3.71,6.54
31,066570,LG전자,9066090000000.0,2017-01-31,7.36,15.9,3.55,-4.32,7.94
32,000030,우리은행,8855600000000.0,2017-01-31,2.75,4.8,29.7,48.86,1.53
33,006400,삼성SDI,7942300000000.0,2017-01-31,5.96,22.48,9.48,23.53,11.69
34,004020,현대제철,7766540000000.0,2017-01-31,2.11,17.81,15.02,19.14,7.39
35,030200,KT,7676690000000.0,2017-01-31,0.0,-8.98,-7.4,7.89,3.57
36,023530,롯데쇼핑,7132690000000.0,2017-01-31,2.26,-0.88,17.36,-4.43,1.99
37,024110,기업은행,7111730000000.0,2017-01-31,0.0,-3.79,7.17,10.43,-2.76
38,161390,한국타이어,7011330000000.0,2017-01-31,-2.41,2.54,4.43,21.46,5.65
39,035250,강원랜드,6995850000000.0,2017-01-31,-8.53,-13.83,-20.24,-20.63,8.1
40,021240,코웨이,6683290000000.0,2017-01-31,-0.91,-2.34,2.1,-10.26,2.29
41,036570,엔씨소프트,6666420000000.0,2017-01-31,22.83,14.93,21.12,29.64,-9.87
42,047810,한국항공우주,6043460000000.0,2017-01-31,-7.46,-4.32,-23.08,-12.43,-5.97
43,006800,미래에셋대우,5870250000000.0,2017-01-31,21.69,13.67,-2.98,12.52,1.36
44,086280,현대글로비스,5831250000000.0,2017-01-31,0.65,-10.38,-7.44,-23.77,-1.29
45,139480,이마트,5658790000000.0,2017-01-31,10.93,24.92,24.16,23.78,2.46
46,088350,한화생명,5593330000000.0,2017-01-31,-1.38,3.04,11.61,-7.07,1.09
47,001040,CJ,5324800000000.0,2017-01-31,-2.41,4.58,-8.98,-37.93,-5.48
48,032640,LG유플러스,4977370000000.0,2017-01-31,-0.44,-3.39,4.11,17.77,12.28
49,009240,한샘,4906820000000.0,2017-01-31,4.77,17.46,21.22,-23.35,6.47
50,018880,한온시스템,4852240000000.0,2017-01-31,-11.75,-15.05,-20.61,-13.43,0.77
51,004800,효성,4758420000000.0,2017-01-31,-6.87,1.12,-2.52,25.46,-2.95
52,078930,GS,4738680000000.0,2017-01-31,-5.73,-0.2,6.03,1.19,8.82
53,097950,CJ제일제당,4665890000000.0,2017-01-31,-0.84,1.43,-9.91,-13.85,2.82
54,000720,현대건설,4626830000000.0,2017-01-31,-2.92,0.24,12.91,13.22,15.04
55,027410,BGF리테일,4543520000000.0,2017-01-31,12.1,5.34,-8.13,-14.75,11.23
56,029780,삼성카드,4535880000000.0,2017-01-31,-1.39,-18.78,-9.27,2.89,8.17
57,009830,한화케미칼,4301520000000.0,2017-01-31,5.67,-3.51,2.15,0.19,-2.87
58,036460,한국가스공사,4274090000000.0,2017-01-31,-4.44,-0.11,9.46,23.96,5.72
59,009150,삼성전기,4235130000000.0,2017-01-31,11.61,20.38,2.72,2.72,3.17
60,005830,동부화재,4184280000000.0,2017-01-31,-5.44,-16.88,-6.93,-13.09,3.38
61,010140,삼성중공업,4056000000000.0,2017-01-31,12.43,6.66,20.55,14.67,7.69
62,007070,GS리테일,4004000000000.0,2017-01-31,9.25,6.56,3.18,-20.61,1.15
63,001800,오리온,3899470000000.0,2017-01-31,-0.91,-9.23,-29.53,-36.99,10.02
64,000120,CJ대한통운,3718410000000.0,2017-01-31,-8.94,-18.91,-18.7,-25.91,5.83
65,241560,두산밥캣,3709220000000.0,2017-01-31,3.21,,,,-0.27
66,002380,KCC,3668390000000.0,2017-01-31,-3.34,-14.09,-11.91,-20.57,-0.29
67,008930,한미사이언스,3363350000000.0,2017-01-31,-5.56,-24.18,-59.93,-63.13,21.3
68,012630,현대산업,3294290000000.0,2017-01-31,-2.78,-9.9,-1.36,-2.89,0.23
69,005940,NH투자증권,3222130000000.0,2017-01-31,18.65,13.37,10.1,20.53,1.31
70,012750,에스원,3195730000000.0,2017-01-31,-4.1,-9.08,-17.14,-17.55,8.2
71,128940,한미약품,3005310000000.0,2017-01-31,-5.73,-20.44,-52.86,-58.92,19.19
72,034020,두산중공업,2922260000000.0,2017-01-31,0.92,4.77,4.77,63.39,-10.57
73,000210,대림산업,2919720000000.0,2017-01-31,-3.67,2.69,-0.12,7.56,-0.36
74,004990,롯데제과,2899660000000.0,2017-01-31,14.29,6.25,7.65,-15.7,-4.17
75,047050,포스코대우,2898150000000.0,2017-01-31,-5.74,2.0,19.2,65.26,-3.54
76,138930,BNK금융지주,2780230000000.0,2017-01-31,-1.73,-8.18,-3.18,-5.12,1.76
77,001450,현대해상,2690940000000.0,2017-01-31,-4.44,-14.85,-0.66,-6.96,7.64
78,088980,맥쿼리인프라,2671560000000.0,2017-01-31,-1.11,-8.51,-9.94,-1.35,2.24
79,000880,한화,2638550000000.0,2017-01-31,0.43,-5.76,1.64,-0.73,3.41
80,071050,한국금융지주,2591260000000.0,2017-01-31,10.98,13.14,-0.85,0.22,1.94
81,026960,동서,2552320000000.0,2017-01-31,-7.08,-5.71,-21.47,-18.34,-0.39
82,011780,금호석유,2507490000000.0,2017-01-31,0.37,17.4,35.58,62.97,-6.8
83,016360,삼성증권,2476500000000.0,2017-01-31,5.37,-3.32,-11.63,-11.16,2.31
84,028050,삼성엔지니어링,2469600000000.0,2017-01-31,22.33,33.05,18.87,-0.4,-1.59
85,051600,한전KPS,2461500000000.0,2017-01-31,0.92,-0.36,-20.26,-45.03,11.33
86,204320,만도,2347860000000.0,2017-01-31,6.61,-6.89,-3.85,47.06,6.2
87,011070,LG이노텍,2345410000000.0,2017-01-31,12.1,27.05,10.85,20.41,21.09
88,069960,현대백화점,2251310000000.0,2017-01-31,-11.74,-18.13,-22.42,-24.84,3.33
89,007310,오뚜기,2236000000000.0,2017-01-31,-1.81,-1.22,-16.77,-54.03,15.08
90,012450,한화테크윈,2215520000000.0,2017-01-31,-4.03,-34.64,-22.92,29.11,5.28
91,000100,유한양행,2199020000000.0,2017-01-31,-5.52,-6.29,-35.69,-40.9,18.84
92,047040,대우건설,2152930000000.0,2017-01-31,1.97,-18.17,-16.72,-6.5,18.34
93,030000,제일기획,2134010000000.0,2017-01-31,17.78,9.44,3.06,-17.92,2.16
94,000150,두산,2121720000000.0,2017-01-31,0.0,2.44,-6.67,37.07,-8.86
95,028670,팬오션,2057430000000.0,2017-01-31,-3.39,6.8,4.62,26.23,34.29
96,010060,OCI,2046280000000.0,2017-01-31,9.02,-5.19,-7.74,29.41,3.85
97,006260,LS,2015720000000.0,2017-01-31,5.56,14.03,17.45,67.6,8.31
98,000670,영풍,2007820000000.0,2017-01-31,2.44,9.55,-2.94,14.5,-9.18
99,006360,GS건설,1966700000000.0,2017-01-31,4.53,3.36,-3.48,9.49,7.58
100,004370,농심,1934280000000.0,2017-01-31,-4.36,10.42,-5.5,-32.12,-0.94
101,003490,대한항공,1919330000000.0,2017-01-31,2.48,-12.41,-1.65,13.24,9.67
102,000240,한국타이어월드와이드,1883660000000.0,2017-01-31,-2.41,-6.47,-1.94,14.08,1.23
103,120110,코오롱인더,1868760000000.0,2017-01-31,0.41,-0.13,-14.7,25.51,-4.17
104,008560,메리츠종금증권,1792870000000.0,2017-01-31,4.34,6.02,-3.99,-1.37,1.25
105,005300,롯데칠성,1792710000000.0,2017-01-31,-0.75,-5.91,-12.18,-33.53,4.07
106,042670,두산인프라코어,1784120000000.0,2017-01-31,-2.51,24.09,7.9,104.78,7.57
107,011210,현대위아,1756800000000.0,2017-01-31,-11.51,-17.92,-24.8,-38.48,3.56
108,006650,대한유화,1755000000000.0,2017-01-31,-2.0,32.03,14.89,35.68,-1.48
109,004170,신세계,1732750000000.0,2017-01-31,0.0,-5.38,-3.3,-17.18,13.35
110,008770,호텔신라,1701410000000.0,2017-01-31,-9.97,-24.35,-27.27,-33.41,17.88
111,079160,CJ CGV,1680210000000.0,2017-01-31,12.78,17.11,-13.41,-40.75,-5.92
112,139130,DGB금융지주,1669470000000.0,2017-01-31,1.02,2.81,9.54,10.77,5.37
113,000060,메리츠화재,1660590000000.0,2017-01-31,-1.63,-5.64,-1.95,0.67,2.33
114,001440,대한전선,1644430000000.0,2017-01-31,3.51,1.61,-13.9,-38.17,-3.94
115,001740,SK네트웍스,1640520000000.0,2017-01-31,-4.48,1.38,6.44,21.51,12.1
116,002550,KB손해보험,1635900000000.0,2017-01-31,-5.93,-15.03,-13.38,-17.17,7.11
117,006280,녹십자,1612740000000.0,2017-01-31,-12.1,-1.08,-21.14,-35.51,9.78
118,005440,현대그린푸드,1612120000000.0,2017-01-31,7.14,-1.5,-11.05,-26.99,2.43
119,064350,현대로템,1610750000000.0,2017-01-31,4.41,1.34,-11.03,55.97,8.71
120,039490,키움증권,1604440000000.0,2017-01-31,0.83,9.17,-8.22,32.24,6.2
121,014820,동원시스템즈,1598880000000.0,2017-01-31,11.22,18.78,5.56,-16.79,-4.07
122,079550,LIG넥스원,1592800000000.0,2017-01-31,-10.06,-2.16,-30.72,-42.99,2.62
123,138040,메리츠금융지주,1564600000000.0,2017-01-31,-1.35,-2.67,-11.69,-11.34,7.31
124,005610,SPC삼립,1475560000000.0,2017-01-31,0.88,0.29,-10.94,-46.65,25.73
125,161890,한국콜마,1462240000000.0,2017-01-31,5.32,-14.97,-26.98,-31.72,10.68
126,000080,하이트진로,1458780000000.0,2017-01-31,-1.42,-5.45,-7.56,-30.08,1.44
127,017800,현대엘리베이,1448390000000.0,2017-01-31,2.44,5.0,-4.7,20.61,-3.57
128,006120,SK케미칼,1443610000000.0,2017-01-31,-11.34,-0.67,-11.08,-25.94,8.92
129,011200,현대상선,1365980000000.0,2017-01-31,13.6,-11.93,-27.55,-62.7,10.69
130,003520,영진약품,1320490000000.0,2017-01-31,-18.14,-17.49,-33.15,183.69,14.96
131,192820,코스맥스,1316490000000.0,2017-01-31,9.62,16.32,-7.35,-28.16,9.54
132,003690,코리안리,1306000000000.0,2017-01-31,-4.81,-8.04,-10.32,-18.1,3.22
133,057050,현대홈쇼핑,1302000000000.0,2017-01-31,-2.69,-4.41,-10.7,-2.69,5.53
134,073240,금호타이어,1289220000000.0,2017-01-31,-3.77,-20.39,-17.99,30.56,-0.49
135,010780,아이에스동서,1284030000000.0,2017-01-31,-6.17,-15.56,-31.02,13.28,2.15
136,002350,넥센타이어,1267870000000.0,2017-01-31,1.15,0.0,-2.23,14.85,7.22
137,192400,쿠쿠전자,1264630000000.0,2017-01-31,0.0,-2.27,-13.42,-45.91,9.3
138,010120,LS산전,1264500000000.0,2017-01-31,6.04,7.66,-2.77,3.44,2.73
139,001120,LG상사,1251950000000.0,2017-01-31,10.43,15.98,-11.39,4.53,0.93
140,003410,쌍용양회,1242200000000.0,2017-01-31,-4.07,-11.54,-25.66,-15.55,0.71
141,103140,풍산,1219060000000.0,2017-01-31,7.41,25.0,40.1,79.75,-5.86
142,111770,영원무역,1183120000000.0,2017-01-31,-12.89,-16.95,-24.68,-47.65,20.22
143,114090,GKL,1169070000000.0,2017-01-31,-7.58,-12.9,-27.45,-17.29,12.96
144,011790,SKC,1165450000000.0,2017-01-31,-5.91,14.79,3.85,0.65,1.29
145,001230,동국제강,1164130000000.0,2017-01-31,10.41,49.15,34.52,137.33,3.28
146,214320,이노션,1160000000000.0,2017-01-31,1.58,-16.31,-27.68,-30.54,5.17
147,006040,동원산업,1148530000000.0,2017-01-31,-6.05,10.88,20.67,30.34,5.71
148,010620,현대미포조선,1148000000000.0,2017-01-31,-14.58,-18.35,-28.61,-20.83,27.17
149,082640,동양생명,1140270000000.0,2017-01-31,-16.54,-11.67,-1.4,3.92,-0.47
150,003240,태광산업,1105610000000.0,2017-01-31,4.86,18.36,10.83,-0.1,-3.12
151,003620,쌍용차,1041500000000.0,2017-01-31,-3.8,3.41,5.42,16.06,5.0
152,181710,NHN엔터테인먼트,1036950000000.0,2017-01-31,5.37,5.58,-19.57,10.88,10.38
153,005250,녹십자홀딩스,1004050000000.0,2017-01-31,-10.29,-3.83,-37.76,-55.52,24.59
154,071840,롯데하이마트,990344000000.0,2017-01-31,-0.59,-4.98,-6.26,-25.09,15.14
155,145990,삼양사,985763000000.0,2017-01-31,-8.76,-6.99,-1.14,-15.59,2.19
156,018670,SK가스,959199000000.0,2017-01-31,-16.6,13.29,27.93,50.17,-2.32
157,185750,종근당,922087000000.0,2017-01-31,-6.22,5.72,-12.11,-31.71,11.74
158,180640,한진칼,902349000000.0,2017-01-31,-0.65,-9.76,-13.6,-0.06,10.82
159,052690,한전기술,901992000000.0,2017-01-31,-0.21,-5.98,-24.84,-18.62,13.56
160,105630,한세실업,900000000000.0,2017-01-31,-12.28,-11.07,-26.95,-62.44,15.78
161,008000,도레이케미칼,897141000000.0,2017-01-31,0.52,-0.77,-1.53,3.48,-0.26
162,001430,세아베스틸,891174000000.0,2017-01-31,-2.74,7.11,-7.28,-1.78,4.83
163,002620,제일약품,891000000000.0,2017-01-31,-25.65,-11.37,-16.08,56.25,15.5
164,000070,삼양홀딩스,877838000000.0,2017-01-31,-14.23,-18.0,-14.94,-41.43,9.76
165,108670,LG하우시스,874348000000.0,2017-01-31,1.88,2.96,-22.92,-17.37,7.69
166,175330,JB금융지주,870461000000.0,2017-01-31,-3.11,-5.72,-6.2,8.53,1.43
167,001680,대상,867172000000.0,2017-01-31,-4.55,-6.49,-17.11,-33.33,-1.98
168,002270,롯데푸드,861375000000.0,2017-01-31,-3.08,-8.97,-22.73,-33.44,1.27
169,020560,아시아나항공,859936000000.0,2017-01-31,-0.71,-9.31,-13.25,-8.21,10.14
170,085620,미래에셋생명,859466000000.0,2017-01-31,14.95,26.5,39.79,31.26,4.05
171,014680,한솔케미칼,855046000000.0,2017-01-31,-9.12,-8.57,-5.37,26.8,1.32
172,069260,휴켐스,850275000000.0,2017-01-31,-4.15,-12.05,6.67,23.81,10.34
173,003000,부광약품,841219000000.0,2017-01-31,-14.77,7.1,-12.21,-16.2,4.45
174,039130,하나투어,836365000000.0,2017-01-31,8.93,11.63,-0.14,-26.23,16.67
175,001060,JW중외제약,834462000000.0,2017-01-31,-17.17,-9.56,-23.01,7.48,6.65
176,023590,다우기술,796382000000.0,2017-01-31,-1.39,-14.25,-33.27,-12.99,3.66
177,069620,대웅제약,790204000000.0,2017-01-31,-0.73,-0.15,-28.29,-19.76,21.7
178,004000,롯데정밀화학,789480000000.0,2017-01-31,-0.16,5.52,-13.92,-19.05,10.29
179,049770,동원F&B,789191000000.0,2017-01-31,3.28,1.49,-12.23,-46.47,5.63
180,005850,에스엘,789057000000.0,2017-01-31,8.12,52.78,61.24,33.53,6.44
181,081660,휠라코리아,784871000000.0,2017-01-31,-2.41,-21.1,-22.17,-29.15,8.87
182,009970,영원무역홀딩스,782683000000.0,2017-01-31,-3.53,-0.35,-5.28,-17.17,-1.39
183,000990,동부하이텍,778655000000.0,2017-01-31,10.38,2.93,-1.4,27.64,7.12
184,071320,지역난방공사,769986000000.0,2017-01-31,-2.35,-3.62,-0.89,11.95,0.0
185,053210,스카이라이프,769934000000.0,2017-01-31,-6.94,-9.8,-12.02,7.69,4.04
186,020000,한섬,765993000000.0,2017-01-31,-10.76,-23.4,-20.15,-23.4,-2.89
187,000640,동아쏘시오홀딩스,759314000000.0,2017-01-31,-19.81,-13.45,-23.48,-41.36,1.99
188,115390,락앤락,753500000000.0,2017-01-31,-5.51,2.24,6.62,6.62,13.14
189,025540,한국단자,748839000000.0,2017-01-31,-8.64,0.56,-18.11,-28.1,-1.25
190,170900,동아에스티,746438000000.0,2017-01-31,-16.21,2.91,-23.46,-44.4,7.13
191,002240,고려제강,725400000000.0,2017-01-31,0.37,3.33,9.21,12.72,1.86
192,037560,CJ헬로비전,710962000000.0,2017-01-31,-2.03,12.22,-0.54,-23.5,-4.14
193,007570,일양약품,710415000000.0,2017-01-31,-10.44,-4.73,-24.34,-39.15,7.37
194,034830,한국토지신탁,700658000000.0,2017-01-31,-2.8,-5.61,-17.04,-11.48,14.05
195,123890,한국자산신탁,700400000000.0,2017-01-31,-0.72,16.93,-0.16,,8.74
196,019680,대교,684399000000.0,2017-01-31,-0.62,-3.12,-3.12,-11.31,0.74
197,012510,더존비즈온,682472000000.0,2017-01-31,7.23,2.91,-1.08,6.24,0.0
198,093370,후성,676366000000.0,2017-01-31,-0.28,-5.8,-5.67,72.82,-7.92
199,001520,동양,675476000000.0,2017-01-31,-5.19,-11.98,-21.39,0.18,-2.3
200,003470,유안타증권,674572000000.0,2017-01-31,7.81,7.64,-8.03,9.03,-1.78
