순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
29,003670,포스코케미칼,12006800000000.0,2021-03-31,-1.9,49.04,97.06,277.03,-3.87
30,033780,KT&G,11175600000000.0,2021-03-31,3.96,-2.05,-1.21,8.97,1.23
31,251270,넷마블,11086300000000.0,2021-03-31,4.45,-1.9,-22.29,38.41,0.39
32,011170,롯데케미칼,10316900000000.0,2021-03-31,-5.35,9.06,53.18,55.96,1.0
33,011200,HMM,9878800000000.0,2021-03-31,52.63,107.89,302.22,835.48,35.17
34,009830,한화솔루션,9583050000000.0,2021-03-31,11.21,7.9,34.43,285.71,-8.08
35,003490,대한항공,9460730000000.0,2021-03-31,-3.37,28.96,86.1,124.31,-1.1
36,009540,한국조선해양,9448210000000.0,2021-03-31,19.2,23.04,61.43,69.85,14.98
37,018880,한온시스템,9421570000000.0,2021-03-31,14.24,8.61,42.92,98.98,-8.22
38,302440,SK바이오사이언스,9218250000000.0,2021-03-31,,,,,26.14
39,010950,S-Oil,9141720000000.0,2021-03-31,-4.47,17.34,57.36,42.21,7.27
40,000810,삼성화재,9001220000000.0,2021-03-31,9.83,1.33,4.4,23.38,4.21
41,352820,빅히트,8656570000000.0,2021-03-31,17.68,51.88,,,1.01
42,034220,LG디스플레이,8140310000000.0,2021-03-31,0.67,22.65,48.21,104.97,6.81
43,011780,금호석유,8073940000000.0,2021-03-31,25.59,82.76,140.91,308.95,-1.89
44,326030,SK바이오팜,8066260000000.0,2021-03-31,-12.71,-39.05,-34.19,,5.83
45,010130,고려아연,7708400000000.0,2021-03-31,1.24,1.74,8.5,14.75,9.18
46,030200,KT,7376410000000.0,2021-03-31,8.65,17.71,23.09,42.32,0.35
47,316140,우리금융지주,7294900000000.0,2021-03-31,5.43,3.8,17.72,32.03,5.94
48,086280,현대글로비스,7031250000000.0,2021-03-31,-2.85,1.9,30.21,106.96,2.4
49,024110,기업은행,6766170000000.0,2021-03-31,9.96,3.62,14.36,22.13,5.79
50,004020,현대제철,6412070000000.0,2021-03-31,20.28,21.34,95.33,167.69,15.5
51,006800,미래에셋대우,6264220000000.0,2021-03-31,5.57,4.45,16.27,87.1,1.42
52,097950,CJ제일제당,6187270000000.0,2021-03-31,1.11,7.87,4.05,90.28,-3.77
53,161390,한국타이어앤테크놀로지,6076070000000.0,2021-03-31,2.94,24.49,55.71,153.49,-1.94
54,035250,강원랜드,5412690000000.0,2021-03-31,4.55,7.66,17.67,28.1,0.0
55,002790,아모레G,5351540000000.0,2021-03-31,0.31,18.21,32.72,17.15,13.25
56,032640,LG유플러스,5348490000000.0,2021-03-31,3.81,4.26,6.52,13.43,7.76
57,271560,오리온,5179230000000.0,2021-03-31,1.95,5.65,0.0,13.91,-10.69
58,000720,현대건설,4905220000000.0,2021-03-31,10.68,17.62,44.66,60.47,14.42
59,010140,삼성중공업,4895100000000.0,2021-03-31,18.44,10.37,45.78,99.24,-3.48
60,034020,두산중공업,4870290000000.0,2021-03-31,22.65,-3.7,6.41,314.4,7.31
61,011790,SKC,4866080000000.0,2021-03-31,9.36,36.7,54.82,245.43,5.06
62,011070,LG이노텍,4863590000000.0,2021-03-31,3.27,12.6,32.58,80.26,-2.19
63,021240,코웨이,4833880000000.0,2021-03-31,1.24,-9.9,-17.4,13.32,2.14
64,071050,한국금융지주,4770140000000.0,2021-03-31,-1.95,8.35,18.07,72.06,30.84
65,139480,이마트,4766770000000.0,2021-03-31,1.18,12.87,20.85,60.56,-1.75
66,267250,현대중공업지주,4605300000000.0,2021-03-31,7.76,2.82,33.72,47.59,20.75
67,019170,신풍제약,4509020000000.0,2021-03-31,1.55,-31.37,-32.73,490.97,-17.98
68,000100,유한양행,4408300000000.0,2021-03-31,1.61,-16.11,2.55,43.75,2.06
69,088980,맥쿼리인프라,4336040000000.0,2021-03-31,4.48,9.39,5.92,7.38,3.43
70,241560,두산밥캣,4220490000000.0,2021-03-31,30.14,41.99,56.51,134.54,8.43
71,006280,녹십자,4213000000000.0,2021-03-31,-4.76,-11.21,62.75,161.23,-6.1
72,000120,CJ대한통운,4174660000000.0,2021-03-31,11.59,10.57,3.1,34.56,-6.28
73,029780,삼성카드,3991340000000.0,2021-03-31,4.55,6.0,22.16,15.22,2.47
74,008930,한미사이언스,3903670000000.0,2021-03-31,-10.08,-23.78,0.56,119.4,19.31
75,003410,쌍용양회,3869640000000.0,2021-03-31,15.49,14.97,19.42,55.43,1.04
76,128940,한미약품,3822780000000.0,2021-03-31,-7.73,-13.64,17.87,23.27,6.79
77,180640,한진칼,3803480000000.0,2021-03-31,-5.28,-9.03,-16.33,-22.75,-3.31
78,006360,GS건설,3676110000000.0,2021-03-31,18.29,13.76,78.05,109.76,2.67
79,078930,GS,3632990000000.0,2021-03-31,0.26,4.13,26.13,6.25,10.1
80,047810,한국항공우주,3582210000000.0,2021-03-31,11.03,42.44,61.18,75.42,-11.29
81,004990,롯데지주,3566910000000.0,2021-03-31,1.19,-3.68,18.88,41.67,7.65
82,023530,롯데쇼핑,3564380000000.0,2021-03-31,6.33,22.93,60.51,68.0,-1.59
83,016360,삼성증권,3522890000000.0,2021-03-31,7.93,-2.47,28.92,34.41,8.11
84,008770,호텔신라,3410660000000.0,2021-03-31,6.5,5.59,14.19,23.26,-0.46
85,336260,두산퓨얼셀,3359830000000.0,2021-03-31,2.6,-4.11,21.31,901.56,-12.09
86,005830,DB손해보험,3348840000000.0,2021-03-31,14.25,8.11,4.65,36.12,3.49
87,028670,팬오션,3298290000000.0,2021-03-31,7.87,22.91,80.41,108.8,18.96
88,039490,키움증권,3279960000000.0,2021-03-31,-2.33,-0.4,26.63,80.0,5.16
89,005940,NH투자증권,3278410000000.0,2021-03-31,7.37,3.1,27.46,29.59,10.3
90,112610,씨에스윈드,3196590000000.0,2021-03-31,4.7,-14.4,61.2,492.74,1.58
91,026960,동서,3185420000000.0,2021-03-31,-20.72,-5.89,7.76,102.86,-1.56
92,020150,일진머티리얼즈,3130930000000.0,2021-03-31,-2.86,33.4,50.39,116.24,1.77
93,008560,메리츠증권,3116180000000.0,2021-03-31,22.61,25.78,42.06,62.9,4.77
94,036460,한국가스공사,3110950000000.0,2021-03-31,5.81,9.06,36.71,56.74,3.56
95,012750,에스원,3104530000000.0,2021-03-31,-1.57,-3.88,-6.63,2.12,-0.24
96,204320,만도,3089780000000.0,2021-03-31,5.28,11.9,84.57,217.87,-11.7
97,042660,대우조선해양,3036330000000.0,2021-03-31,11.2,3.29,18.91,110.41,29.68
98,012510,더존비즈온,2973540000000.0,2021-03-31,-10.73,-5.58,-6.03,21.23,-14.15
99,285130,SK케미칼,2941220000000.0,2021-03-31,-33.55,-36.18,-15.51,196.1,6.39
100,007070,GS리테일,2937550000000.0,2021-03-31,5.39,10.74,13.88,23.46,-6.16
101,010060,OCI,2897700000000.0,2021-03-31,-2.8,30.65,113.16,249.14,2.88
102,088350,한화생명,2787980000000.0,2021-03-31,0.16,31.56,110.49,130.94,8.88
103,004170,신세계,2766500000000.0,2021-03-31,5.24,17.33,32.24,29.2,8.36
104,047040,대우건설,2747270000000.0,2021-03-31,12.61,32.6,137.34,124.83,11.8
105,028050,삼성엔지니어링,2744000000000.0,2021-03-31,8.53,5.66,32.7,37.93,23.93
106,001040,CJ,2742640000000.0,2021-03-31,1.4,2.06,15.76,45.74,1.6
107,009240,한샘,2741700000000.0,2021-03-31,17.09,11.48,8.88,131.61,-3.86
108,014680,한솔케미칼,2731780000000.0,2021-03-31,-1.23,22.65,61.2,205.45,2.7
109,282330,BGF리테일,2730860000000.0,2021-03-31,-0.63,16.61,27.94,19.7,-3.16
110,010620,현대미포조선,2672130000000.0,2021-03-31,23.89,39.38,125.25,146.86,28.25
111,081660,휠라홀딩스,2621460000000.0,2021-03-31,7.88,-1.26,17.74,48.54,5.68
112,000080,하이트진로,2584420000000.0,2021-03-31,7.59,15.7,1.66,37.24,-5.43
113,000990,DB하이텍,2499640000000.0,2021-03-31,-0.18,10.39,50.13,160.05,-1.78
114,047050,포스코인터내셔널,2486010000000.0,2021-03-31,-9.84,38.49,50.37,77.53,4.22
115,298020,효성티앤씨,2479760000000.0,2021-03-31,39.42,171.56,345.91,418.55,26.18
116,307950,현대오토에버,2478000000000.0,2021-03-31,-9.23,-4.45,90.63,275.2,-12.29
117,042670,두산인프라코어,2463670000000.0,2021-03-31,44.41,43.31,29.43,260.99,-4.85
118,030000,제일기획,2444630000000.0,2021-03-31,9.25,3.16,1.43,34.07,3.29
119,272210,한화시스템,2436090000000.0,2021-03-31,5.24,27.75,93.86,212.16,-12.45
120,000880,한화,2387440000000.0,2021-03-31,8.52,12.54,26.64,108.17,-3.3
121,000060,메리츠화재,2334090000000.0,2021-03-31,20.19,32.53,50.58,58.61,3.1
122,375500,DL이앤씨,2332730000000.0,2021-03-31,8.56,,,,10.37
123,138040,메리츠금융지주,2304990000000.0,2021-03-31,40.41,75.33,88.8,66.99,4.07
124,064350,현대로템,2221050000000.0,2021-03-31,3.83,18.31,27.59,63.45,-0.98
125,138930,BNK금융지주,2213100000000.0,2021-03-31,15.08,19.54,34.19,53.1,12.96
126,006260,LS,2205700000000.0,2021-03-31,-2.0,-4.06,30.48,137.02,7.01
127,001450,현대해상,2190300000000.0,2021-03-31,11.87,7.69,9.62,8.17,-0.61
128,069960,현대백화점,2122600000000.0,2021-03-31,10.61,27.03,61.1,54.25,2.32
129,006650,대한유화,2115750000000.0,2021-03-31,-10.45,41.52,95.5,272.85,-3.23
130,002380,KCC,2110540000000.0,2021-03-31,19.05,20.25,62.67,83.4,31.79
131,011210,현대위아,2096740000000.0,2021-03-31,0.0,44.11,90.37,187.69,-9.73
132,007310,오뚜기,2093030000000.0,2021-03-31,1.79,-1.21,0.35,19.87,-2.63
133,012450,한화에어로스페이스,2070770000000.0,2021-03-31,10.84,43.51,61.03,99.03,-5.62
134,007700,F&F,1963500000000.0,2021-03-31,-8.27,51.07,43.1,37.69,41.18
135,294870,HDC현대산업개발,1934380000000.0,2021-03-31,9.51,12.45,38.12,88.75,-4.6
136,003090,대웅,1901240000000.0,2021-03-31,-10.53,-34.99,6.17,191.96,11.01
137,004800,효성,1873210000000.0,2021-03-31,10.99,16.36,21.78,45.5,11.81
138,017800,현대엘리베이,1869340000000.0,2021-03-31,6.26,15.37,12.39,20.27,-1.09
139,010120,LS ELECTRIC,1827000000000.0,2021-03-31,5.91,-3.49,7.79,76.52,-6.57
140,111770,영원무역,1772460000000.0,2021-03-31,-4.76,26.18,44.4,78.97,9.75
141,010780,아이에스동서,1751610000000.0,2021-03-31,5.59,6.18,38.8,152.56,17.81
142,004370,농심,1724430000000.0,2021-03-31,3.09,-5.5,-9.71,-1.73,0.53
143,000240,한국앤컴퍼니,1720870000000.0,2021-03-31,7.25,26.28,10.45,116.37,0.54
144,298050,효성첨단소재,1704620000000.0,2021-03-31,30.09,155.37,172.76,522.75,0.66
145,950210,프레스티지바이오파마,1694710000000.0,2021-03-31,-27.32,,,,20.04
146,005250,녹십자홀딩스,1638930000000.0,2021-03-31,-6.06,-16.02,49.57,74.69,5.02
147,120110,코오롱인더,1613330000000.0,2021-03-31,8.73,45.68,58.41,99.33,1.17
148,185750,종근당,1576800000000.0,2021-03-31,-19.3,-39.07,-12.85,70.2,0.72
149,069620,대웅제약,1546810000000.0,2021-03-31,-1.48,-19.09,27.14,57.62,0.0
150,003000,부광약품,1530180000000.0,2021-03-31,-15.26,-16.01,-9.22,1.87,-8.26
151,016380,KG동부제철,1530140000000.0,2021-03-31,28.57,31.9,85.68,125.0,30.72
152,004000,롯데정밀화학,1514460000000.0,2021-03-31,9.93,6.34,18.23,89.05,15.84
153,031430,신세계인터내셔날,1445850000000.0,2021-03-31,6.86,25.39,33.22,8.0,1.23
154,336370,솔루스첨단소재,1442310000000.0,2021-03-31,4.43,-4.85,19.37,155.57,6.89
155,139130,DGB금융지주,1427590000000.0,2021-03-31,19.38,24.3,53.73,83.88,4.98
156,181710,NHN,1418460000000.0,2021-03-31,4.92,-2.81,-2.55,5.84,0.69
157,051600,한전KPS,1417500000000.0,2021-03-31,17.32,6.06,16.45,8.43,7.78
158,001740,SK네트웍스,1397300000000.0,2021-03-31,1.26,15.96,18.4,23.74,-5.86
159,000210,DL,1351110000000.0,2021-03-31,1.16,16.67,25.11,31.39,8.11
160,161890,한국콜마,1313380000000.0,2021-03-31,-0.17,12.77,24.24,53.27,-2.61
161,001230,동국제강,1302660000000.0,2021-03-31,51.84,68.1,115.27,271.89,75.47
162,032350,롯데관광개발,1295450000000.0,2021-03-31,-14.02,24.67,21.43,118.46,-1.34
163,175330,JB금융지주,1290240000000.0,2021-03-31,12.35,16.13,44.91,46.37,11.45
164,330590,롯데리츠,1265870000000.0,2021-03-31,4.3,0.0,3.26,5.5,3.85
165,192080,더블유게임즈,1258650000000.0,2021-03-31,23.87,13.79,-8.05,57.84,-7.01
166,248070,솔루엠,1242030000000.0,2021-03-31,14.74,,,,-0.99
167,014820,동원시스템즈,1241220000000.0,2021-03-31,-3.29,35.71,107.05,150.39,-10.53
168,001120,LG상사,1236440000000.0,2021-03-31,16.85,29.15,106.47,247.87,-3.45
169,214320,이노션,1230000000000.0,2021-03-31,-0.49,3.19,15.38,16.92,-2.6
170,192820,코스맥스,1226040000000.0,2021-03-31,16.75,22.61,5.17,55.61,-0.41
171,005300,롯데칠성,1225100000000.0,2021-03-31,19.21,25.81,51.67,60.59,2.56
172,023590,다우기술,1213640000000.0,2021-03-31,-0.55,23.52,26.11,82.77,-1.66
173,042700,한미반도체,1206820000000.0,2021-03-31,10.16,34.81,133.49,255.17,41.19
174,009420,한올바이오파마,1196310000000.0,2021-03-31,3.85,-38.93,-32.65,-3.38,0.44
175,300720,한일시멘트,1163590000000.0,2021-03-31,44.83,60.0,104.88,173.62,-11.61
176,006120,SK디스커버리,1157500000000.0,2021-03-31,-7.03,-7.46,-4.85,186.79,-4.77
177,013890,지누스,1143900000000.0,2021-03-31,-6.82,-15.51,4.98,39.7,4.91
178,020560,아시아나항공,1127340000000.0,2021-03-31,2.37,-15.83,-9.61,5.15,-1.32
179,003520,영진약품,1122960000000.0,2021-03-31,-4.81,-23.63,-24.57,26.6,5.54
180,241590,화승엔터프라이즈,1107980000000.0,2021-03-31,18.45,28.87,30.71,68.66,0.82
181,073240,금호타이어,1094460000000.0,2021-03-31,-4.15,0.66,3.67,24.51,6.04
182,004490,세방전지,1090600000000.0,2021-03-31,-13.64,13.06,182.25,199.62,10.91
183,003850,보령제약,1084100000000.0,2021-03-31,-3.03,9.19,46.66,87.1,28.36
184,005850,에스엘,1074930000000.0,2021-03-31,-5.91,37.23,57.6,111.94,1.57
185,000670,영풍,1072070000000.0,2021-03-31,-6.13,8.18,24.09,22.01,16.67
186,267270,현대건설기계,1059900000000.0,2021-03-31,43.66,64.27,103.02,258.67,3.53
187,363280,티와이홀딩스,1056510000000.0,2021-03-31,7.35,-5.05,7.57,,2.85
188,009900,명신산업,1039870000000.0,2021-03-31,-18.01,-44.14,,,17.45
189,005440,현대그린푸드,1030780000000.0,2021-03-31,16.44,20.42,42.17,60.31,-7.77
190,114090,GKL,1029900000000.0,2021-03-31,4.39,-0.3,34.27,23.33,-1.5
191,003240,태광산업,1024330000000.0,2021-03-31,-2.34,14.86,41.1,46.26,13.37
192,003690,코리안리,1018320000000.0,2021-03-31,7.63,7.24,13.57,15.88,8.41
193,020000,한섬,999978000000.0,2021-03-31,9.29,34.21,34.21,108.74,7.02
194,001440,대한전선,993509000000.0,2021-03-31,18.22,-15.35,43.44,129.79,-1.27
195,071840,롯데하이마트,989163000000.0,2021-03-31,11.88,34.51,38.28,167.73,-7.52
196,298000,효성화학,985749000000.0,2021-03-31,36.42,97.44,149.19,274.55,31.07
197,079160,CJ CGV,984555000000.0,2021-03-31,0.18,11.31,24.94,74.72,-6.95
198,018670,SK가스,983021000000.0,2021-03-31,16.27,1.91,9.46,69.32,-5.63
199,093370,후성,972372000000.0,2021-03-31,3.95,-11.02,11.7,70.19,-1.9
200,057050,현대홈쇼핑,970800000000.0,2021-03-31,1.76,-0.74,13.46,40.21,-2.6
