순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
22,034220,LG디스플레이,11199600000000.0,2015-03-31,-7.94,-6.98,-7.94,17.45,-4.63
23,003550,LG,10577800000000.0,2015-03-31,-3.62,0.16,-20.18,5.87,8.81
24,066570,LG전자,9638860000000.0,2015-03-31,-4.69,-0.34,-10.35,-9.24,2.55
25,006400,삼성SDI,9386360000000.0,2015-03-31,0.0,17.67,11.43,-15.22,-12.09
26,000830,삼성물산,9279340000000.0,2015-03-31,-1.98,-3.41,-21.43,-3.73,-3.7
27,009540,현대중공업,9272000000000.0,2015-03-31,1.67,6.09,-11.27,-42.18,14.75
28,096770,SK이노베이션,8821210000000.0,2015-03-31,-7.83,12.1,17.63,-21.8,23.69
29,004020,현대제철,8508130000000.0,2015-03-31,8.96,14.96,-1.62,6.1,7.81
30,086280,현대글로비스,8475000000000.0,2015-03-31,-5.24,-22.47,-29.81,-6.42,4.42
31,086790,하나금융지주,8334450000000.0,2015-03-31,-4.49,-10.16,-25.32,-26.09,10.26
32,010130,고려아연,8000880000000.0,2015-03-31,3.54,5.08,8.72,28.29,12.62
33,003600,SK,7983510000000.0,2015-03-31,-8.6,3.98,-9.81,-11.92,8.82
34,030200,KT,7572240000000.0,2015-03-31,-5.23,-7.2,-15.45,-1.86,9.83
35,023530,롯데쇼핑,7479090000000.0,2015-03-31,-5.0,-13.0,-24.84,-29.1,9.05
36,024110,기업은행,7427970000000.0,2015-03-31,-1.11,-5.32,-16.3,-1.11,10.86
37,035250,강원랜드,7413040000000.0,2015-03-31,1.91,13.98,-3.35,11.77,5.77
38,010950,S-Oil,7239070000000.0,2015-03-31,-0.77,32.85,50.23,4.38,14.15
39,021240,코웨이,7056920000000.0,2015-03-31,6.15,8.67,8.54,22.49,-1.31
40,011170,롯데케미칼,6975050000000.0,2015-03-31,6.82,27.19,44.84,8.24,23.34
41,001800,오리온,6919010000000.0,2015-03-31,20.13,14.09,32.34,41.39,8.2
42,139480,이마트,6495070000000.0,2015-03-31,8.62,14.78,1.08,-4.51,-4.94
43,088350,한화생명,6401070000000.0,2015-03-31,-5.63,-11.1,3.8,5.59,7.6
44,000030,우리은행,6343490000000.0,2015-03-31,-1.05,-6.2,,,14.61
45,002380,KCC,5954320000000.0,2015-03-31,-4.23,8.85,-21.28,3.85,-2.83
46,009150,삼성전기,5743950000000.0,2015-03-31,11.61,40.59,55.35,10.97,-12.22
47,161390,한국타이어,5617730000000.0,2015-03-31,-5.52,-13.95,-11.94,-24.92,-0.55
48,000720,현대건설,5612330000000.0,2015-03-31,2.02,19.72,-16.42,-10.0,2.98
49,047810,한국항공우주,5497600000000.0,2015-03-31,11.9,41.71,38.4,66.13,16.31
50,001040,CJ,5122450000000.0,2015-03-31,1.44,12.82,1.15,29.41,8.52
51,097950,CJ제일제당,4966280000000.0,2015-03-31,5.73,23.33,-2.45,31.71,10.71
52,032640,LG유플러스,4802720000000.0,2015-03-31,-7.17,-4.35,-10.93,5.26,-2.27
53,029780,삼성카드,4756010000000.0,2015-03-31,9.47,-7.13,-21.36,18.47,0.12
54,000120,CJ대한통운,4448410000000.0,2015-03-31,7.73,-0.51,16.42,72.57,4.87
55,051600,한전KPS,4392000000000.0,2015-03-31,5.86,22.46,16.75,43.95,-0.31
56,009240,한샘,4342010000000.0,2015-03-31,4.53,61.14,61.14,163.57,7.59
57,012630,현대산업,4296900000000.0,2015-03-31,14.0,47.28,33.49,90.0,0.53
58,006800,대우증권,4230780000000.0,2015-03-31,21.59,31.74,20.46,57.93,30.12
59,010140,삼성중공업,4167300000000.0,2015-03-31,-8.37,-9.52,-28.51,-43.32,0.55
60,018880,한라비스테온공조,4099580000000.0,2015-03-31,-10.39,-20.67,-25.01,-21.0,5.21
61,005940,NH투자증권,4052290000000.0,2015-03-31,17.07,40.49,22.03,63.08,3.82
62,078930,GS,3986070000000.0,2015-03-31,-3.05,7.25,6.45,-11.0,17.02
63,036570,엔씨소프트,3980120000000.0,2015-03-31,1.68,-0.27,34.94,-16.74,12.67
64,016360,삼성증권,3974630000000.0,2015-03-31,9.01,16.72,17.91,33.16,25.96
65,011210,현대위아,3848100000000.0,2015-03-31,0.71,-19.6,-34.19,-17.25,7.77
66,008770,호텔신라,3842390000000.0,2015-03-31,-1.11,7.11,-18.08,13.7,9.3
67,036460,한국가스공사,3738680000000.0,2015-03-31,-4.48,-18.26,-26.36,-34.89,14.44
68,138930,BS금융지주,3562570000000.0,2015-03-31,2.01,4.82,-10.06,4.14,5.59
69,071050,한국금융지주,3505160000000.0,2015-03-31,15.2,29.69,13.54,70.92,9.7
70,005830,동부화재,3501060000000.0,2015-03-31,-6.7,-10.09,-16.89,-10.42,10.62
71,069960,현대백화점,3486960000000.0,2015-03-31,11.19,21.14,-7.17,4.93,-2.01
72,042660,대우조선해양,3464170000000.0,2015-03-31,-10.62,-2.95,-10.84,-43.44,0.28
73,047040,대우건설,3295890000000.0,2015-03-31,0.25,34.63,3.26,-0.25,-10.09
74,012750,에스원,3188130000000.0,2015-03-31,4.88,17.84,2.94,-5.73,-4.53
75,004800,효성,3044680000000.0,2015-03-31,18.44,26.76,14.68,12.89,37.26
76,047050,대우인터내셔널,3023420000000.0,2015-03-31,-8.45,-15.58,-29.29,-31.4,18.27
77,034020,두산중공업,3004280000000.0,2015-03-31,-2.59,19.65,8.64,-19.49,7.78
78,003490,대한항공,2848690000000.0,2015-03-31,-3.28,7.71,41.97,32.58,-5.67
79,027410,BGF리테일,2784330000000.0,2015-03-31,25.83,47.71,77.95,,3.98
80,030000,제일기획,2766740000000.0,2015-03-31,15.07,39.83,7.61,0.42,-4.57
81,011070,LG이노텍,2745380000000.0,2015-03-31,10.48,3.11,0.87,12.62,-13.79
82,000880,한화,2724750000000.0,2015-03-31,18.79,16.32,23.43,13.24,16.23
83,088980,맥쿼리인프라,2595330000000.0,2015-03-31,5.52,14.29,11.55,28.71,1.03
84,007070,GS리테일,2571800000000.0,2015-03-31,19.28,30.21,28.21,23.93,16.17
85,004990,롯데제과,2535780000000.0,2015-03-31,-1.92,0.23,-18.13,-2.14,4.54
86,000150,두산,2478060000000.0,2015-03-31,-2.51,12.56,12.56,-15.88,6.87
87,042670,두산인프라코어,2468720000000.0,2015-03-31,-7.75,22.43,7.21,-13.14,0.0
88,010060,OCI,2468410000000.0,2015-03-31,5.61,31.68,-20.39,-41.69,-3.67
89,005610,삼립식품,2459270000000.0,2015-03-31,34.12,90.0,108.03,276.49,-9.12
90,111770,영원무역,2414980000000.0,2015-03-31,7.92,2.83,-10.8,37.8,20.73
91,011780,금호석유,2391710000000.0,2015-03-31,-8.93,-2.61,11.98,-10.59,9.81
92,009830,한화케미칼,2364320000000.0,2015-03-31,3.55,23.73,6.57,-24.55,17.81
93,114090,GKL,2341240000000.0,2015-03-31,8.92,17.36,-9.77,-13.49,1.85
94,128940,한미약품,2317300000000.0,2015-03-31,110.7,122.07,159.46,98.69,66.67
95,000670,영풍,2287810000000.0,2015-03-31,-7.52,0.32,-10.19,5.25,6.28
96,000210,대림산업,2248080000000.0,2015-03-31,-0.31,-1.82,-14.44,-25.49,28.48
97,001450,현대해상,2217120000000.0,2015-03-31,-8.99,-4.62,-14.78,-19.22,15.32
98,037620,미래에셋증권,2190960000000.0,2015-03-31,7.94,21.77,23.23,32.78,13.58
99,006360,GS건설,2144200000000.0,2015-03-31,-0.33,29.89,-17.6,-10.03,6.79
100,005300,롯데칠성,2131700000000.0,2015-03-31,-2.27,16.03,-20.71,15.48,38.02
101,000100,유한양행,2085530000000.0,2015-03-31,9.37,10.33,0.54,3.03,23.53
102,006280,녹십자,2056830000000.0,2015-03-31,26.16,28.47,38.04,39.68,0.57
103,007310,오뚜기,2053680000000.0,2015-03-31,0.17,22.84,-3.24,59.63,17.92
104,139130,DGB금융지주,2045540000000.0,2015-03-31,4.31,7.08,-25.3,-18.51,0.41
105,001740,SK네트웍스,2025210000000.0,2015-03-31,-13.65,-8.72,-23.02,-13.74,-2.57
106,003450,현대증권,2001740000000.0,2015-03-31,9.87,22.25,20.34,30.96,31.8
107,138040,메리츠금융지주,1964680000000.0,2015-03-31,16.53,52.78,62.91,85.04,0.0
108,000240,한국타이어월드와이드,1962730000000.0,2015-03-31,-10.97,-13.7,0.48,0.24,0.71
109,010120,LS산전,1914000000000.0,2015-03-31,3.24,6.69,8.69,-5.06,-7.21
110,005440,현대그린푸드,1910120000000.0,2015-03-31,5.11,3.16,-6.01,13.67,-3.07
111,180640,한진칼,1876270000000.0,2015-03-31,14.22,16.45,38.03,52.13,-7.83
112,010780,아이에스동서,1871610000000.0,2015-03-31,14.17,46.75,88.67,209.94,11.32
113,011200,현대상선,1846630000000.0,2015-03-31,0.0,-5.18,-2.95,-7.94,5.53
114,052690,한전기술,1844120000000.0,2015-03-31,0.52,-5.95,-25.54,-26.56,-13.58
115,192400,쿠쿠전자,1838130000000.0,2015-03-31,-2.6,5.34,-13.0,,6.67
116,008560,메리츠종금증권,1767810000000.0,2015-03-31,23.82,44.11,43.35,148.71,10.93
117,020560,아시아나항공,1752010000000.0,2015-03-31,2.75,25.95,96.07,78.18,-14.48
118,117930,한진해운,1724250000000.0,2015-03-31,-9.41,16.78,27.12,9.33,7.4
119,006260,LS,1674400000000.0,2015-03-31,0.97,-4.24,-22.16,-31.85,4.04
120,105630,한세실업,1672000000000.0,2015-03-31,2.08,5.29,13.28,86.19,-1.44
121,004170,신세계,1658910000000.0,2015-03-31,-2.32,-6.91,-23.23,-26.9,19.58
122,064350,현대로템,1623500000000.0,2015-03-31,6.11,-4.26,-10.96,-35.91,-0.26
123,071840,롯데하이마트,1593520000000.0,2015-03-31,19.47,0.0,-6.9,-6.77,5.48
124,039490,키움증권,1562450000000.0,2015-03-31,12.58,53.36,38.09,32.4,8.06
125,000080,하이트진로,1556970000000.0,2015-03-31,-2.84,-4.52,-4.1,-5.53,2.25
126,108670,LG하우시스,1546920000000.0,2015-03-31,-11.08,6.48,-17.46,8.49,-3.19
127,049770,동원F&B,1543650000000.0,2015-03-31,4.71,37.22,17.3,117.99,-12.0
128,028050,삼성엔지니어링,1542000000000.0,2015-03-31,-8.22,1.71,-35.96,-46.23,0.78
129,057050,현대홈쇼핑,1536000000000.0,2015-03-31,-4.48,-7.25,-19.24,-18.21,5.47
130,017800,현대엘리베이,1525450000000.0,2015-03-31,10.06,33.74,112.87,72.28,-1.67
131,010620,현대미포조선,1524000000000.0,2015-03-31,-0.91,9.33,-38.55,-50.84,17.45
132,204320,만도,1502630000000.0,2015-03-31,2.56,-12.81,,,-6.87
133,004370,농심,1481120000000.0,2015-03-31,-3.94,-3.56,-10.48,-18.43,0.62
134,001120,LG상사,1459310000000.0,2015-03-31,1.48,31.18,46.5,33.51,9.3
135,010520,현대하이스코,1452870000000.0,2015-03-31,-1.39,-12.38,-18.33,15.82,4.55
136,001680,대상,1441840000000.0,2015-03-31,12.18,25.45,-18.8,2.7,10.98
137,073240,금호타이어,1439320000000.0,2015-03-31,-4.81,-5.79,-15.26,-31.5,7.24
138,161890,한국콜마,1439030000000.0,2015-03-31,11.07,54.82,9.12,127.33,6.6
139,079160,CJ CGV,1432620000000.0,2015-03-31,5.29,25.37,26.54,30.19,17.28
140,003300,한일시멘트,1377020000000.0,2015-03-31,7.99,25.43,33.7,41.48,-17.54
141,002550,LIG손해보험,1368000000000.0,2015-03-31,-5.0,-16.79,-18.28,-27.16,8.99
142,003240,태광산업,1339420000000.0,2015-03-31,3.26,4.07,-9.55,-12.19,-0.17
143,006120,SK케미칼,1325620000000.0,2015-03-31,4.61,-0.62,5.47,1.12,9.59
144,011790,SKC,1314740000000.0,2015-03-31,6.65,35.71,14.42,16.64,17.45
145,039130,하나투어,1301010000000.0,2015-03-31,14.75,43.77,62.55,51.97,13.84
146,006840,AK홀딩스,1300910000000.0,2015-03-31,-2.77,22.44,58.9,78.06,-13.44
147,005250,녹십자홀딩스,1290920000000.0,2015-03-31,24.77,31.34,42.23,71.03,6.38
148,009970,영원무역홀딩스,1261290000000.0,2015-03-31,4.76,4.05,-8.42,39.1,11.35
149,012450,삼성테크윈,1259180000000.0,2015-03-31,-4.82,-0.63,-32.86,-59.07,16.88
150,120110,코오롱인더,1257710000000.0,2015-03-31,-0.99,3.62,-14.07,-7.9,29.14
151,002350,넥센타이어,1253410000000.0,2015-03-31,-15.31,1.96,-5.8,-3.7,0.38
152,082640,동양생명,1247840000000.0,2015-03-31,-2.52,7.91,1.31,13.73,27.16
153,003620,쌍용차,1244590000000.0,2015-03-31,-9.3,-2.05,37.63,3.78,11.91
154,033920,무학,1241630000000.0,2015-03-31,2.15,20.24,37.9,97.13,-19.82
155,192820,코스맥스,1228430000000.0,2015-03-31,5.41,36.91,5.0,,6.23
156,003690,코리안리,1227760000000.0,2015-03-31,-1.93,-5.56,-9.73,-0.97,16.66
157,003470,유안타증권,1224380000000.0,2015-03-31,39.44,68.65,132.84,157.32,13.62
158,003410,쌍용양회,1213230000000.0,2015-03-31,9.45,34.32,57.02,77.97,3.69
159,000060,메리츠화재,1207980000000.0,2015-03-31,-12.98,-8.43,-12.98,-23.23,25.44
160,001430,세아베스틸,1196000000000.0,2015-03-31,-3.89,19.53,-11.77,22.39,10.04
161,081660,휠라코리아,1169970000000.0,2015-03-31,16.13,-3.14,-8.47,22.59,-2.78
162,006040,동원산업,1119950000000.0,2015-03-31,1.68,7.07,-8.01,2.78,-6.01
163,181710,NHN엔터테인먼트,1082780000000.0,2015-03-31,0.28,-15.63,-10.51,-23.1,-11.34
164,004000,삼성정밀화학,1069410000000.0,2015-03-31,14.98,26.76,8.51,-15.24,5.07
165,069260,휴켐스,1044450000000.0,2015-03-31,-0.39,1.79,8.26,18.56,3.72
166,002270,롯데푸드,965452000000.0,2015-03-31,10.85,21.55,-7.48,-10.76,7.8
167,037560,CJ헬로비전,956469000000.0,2015-03-31,16.51,26.8,-5.36,-31.95,-5.67
168,002240,고려제강,934200000000.0,2015-03-31,10.19,22.84,25.09,63.13,34.49
169,093050,LF,926908000000.0,2015-03-31,0.63,6.02,-9.43,13.62,11.36
170,122900,아이마켓코리아,920150000000.0,2015-03-31,-7.41,-9.86,-19.5,-22.07,6.84
171,170900,동아에스티,912679000000.0,2015-03-31,25.66,29.23,7.24,1.28,4.64
172,008000,도레이케미칼,906413000000.0,2015-03-31,39.64,54.55,40.14,39.64,-0.26
173,068870,LG생명과학,905104000000.0,2015-03-31,22.42,50.41,46.77,43.31,3.3
174,014820,동원시스템즈,895759000000.0,2015-03-31,34.3,54.68,66.44,298.29,44.09
175,053210,스카이라이프,884706000000.0,2015-03-31,11.78,0.82,-18.32,-22.43,-5.68
176,084690,대상홀딩스,874533000000.0,2015-03-31,29.14,43.75,12.06,108.19,15.11
177,024720,한국콜마홀딩스,873690000000.0,2015-03-31,4.51,23.38,37.2,219.2,-0.57
178,004700,조광피혁,851090000000.0,2015-03-31,-14.09,-4.48,7.56,114.41,3.12
179,138250,엔에스쇼핑,828922000000.0,2015-03-31,,,,,-8.13
180,003000,부광약품,820961000000.0,2015-03-31,11.15,48.32,44.51,100.76,-6.43
181,900140,코라오홀딩스,818569000000.0,2015-03-31,-8.31,-12.76,1.78,-30.9,17.54
182,005180,빙그레,809772000000.0,2015-03-31,12.14,9.02,-6.48,-10.65,4.5
183,020000,한섬,809096000000.0,2015-03-31,5.12,0.92,0.77,24.43,7.46
184,175330,JB금융지주,796975000000.0,2015-03-31,-7.62,3.45,-10.76,-8.62,10.16
185,064960,S&T모티브,790746000000.0,2015-03-31,12.96,30.71,50.83,104.48,15.49
186,000070,삼양홀딩스,787913000000.0,2015-03-31,1.77,2.56,5.75,28.85,10.87
187,018670,SK가스,784090000000.0,2015-03-31,-2.28,-7.03,-35.35,12.7,6.89
188,023590,다우기술,776192000000.0,2015-03-31,14.19,44.77,52.42,20.98,8.67
189,002320,한진,767575000000.0,2015-03-31,8.09,18.26,50.82,140.07,-5.3
190,060980,한라홀딩스,764831000000.0,2015-03-31,8.92,1.87,11.5,13.15,-2.12
191,034310,NICE,753858000000.0,2015-03-31,2.31,30.49,27.97,43.68,-0.75
192,000640,동아쏘시오홀딩스,752907000000.0,2015-03-31,40.0,38.27,17.48,40.0,-8.63
193,009290,광동제약,752239000000.0,2015-03-31,14.34,36.67,44.95,78.7,15.33
194,002990,금호산업,750090000000.0,2015-03-31,-16.0,-2.86,77.82,70.27,-11.56
195,028670,팬오션,749472000000.0,2015-03-31,-9.37,26.28,-24.02,-29.85,-5.47
196,192520,경남은행,734804000000.0,2015-03-31,-10.76,-21.26,-20.59,,8.32
197,017390,서울가스,730000000000.0,2015-03-31,1.74,2.1,-1.35,16.8,-3.77
198,025540,한국단자,719677000000.0,2015-03-31,10.56,2.37,32.88,56.87,5.93
199,006650,대한유화,708500000000.0,2015-03-31,15.96,53.74,51.39,42.48,59.63
200,115390,락앤락,706750000000.0,2015-03-31,22.97,12.72,6.63,-19.19,0.78
