순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,382066000000000.0,2023-03-31,5.61,15.73,20.53,-8.05,2.34
2,373220,LG에너지솔루션,136656000000000.0,2023-03-31,11.66,34.1,36.93,32.13,-0.51
3,000660,SK하이닉스,64501000000000.0,2023-03-31,-0.89,18.13,6.62,-24.92,1.02
4,207940,삼성바이오로직스,56085100000000.0,2023-03-31,1.94,-4.02,-2.35,-4.72,-0.89
5,006400,삼성SDI,50541900000000.0,2023-03-31,5.6,24.37,34.62,23.32,-5.99
6,051910,LG화학,50261700000000.0,2023-03-31,4.71,18.67,32.84,33.83,3.93
7,005380,현대차,39027600000000.0,2023-03-31,4.65,22.19,4.53,2.22,7.05
8,035420,NAVER,33137900000000.0,2023-03-31,-3.12,13.8,4.39,-40.68,-4.8
9,000270,기아,32834400000000.0,2023-03-31,7.57,36.59,12.66,9.46,4.32
10,005490,POSCO홀딩스,31122200000000.0,2023-03-31,15.72,33.09,74.41,25.6,2.45
11,035720,카카오,27225500000000.0,2023-03-31,-2.08,15.07,7.01,-42.63,-4.91
12,003670,포스코케미칼,21108700000000.0,2023-03-31,23.3,51.39,81.67,126.14,22.94
13,068270,셀트리온,21094800000000.0,2023-03-31,3.17,-6.67,-11.39,-9.32,7.21
14,012330,현대모비스,20365600000000.0,2023-03-31,1.65,7.73,13.09,0.47,0.69
15,028260,삼성물산,20221200000000.0,2023-03-31,-1.73,-4.67,4.54,-5.09,1.29
16,105560,KB금융,19483900000000.0,2023-03-31,-7.12,-1.75,9.04,-22.27,3.88
17,066570,LG전자,18868600000000.0,2023-03-31,3.69,33.29,46.69,-4.32,-5.2
18,055550,신한지주,17985500000000.0,2023-03-31,-9.01,0.43,5.52,-14.82,-1.13
19,096770,SK이노베이션,16579100000000.0,2023-03-31,19.45,16.43,24.95,-16.6,-3.46
20,003550,LG,13024500000000.0,2023-03-31,0.61,6.02,11.89,8.38,5.56
21,034730,SK,12790800000000.0,2023-03-31,-3.42,-8.73,-10.16,-28.72,-5.8
22,032830,삼성생명,12560000000000.0,2023-03-31,-7.78,-11.55,0.64,-4.7,5.57
23,086790,하나금융지주,12043300000000.0,2023-03-31,-10.35,-3.21,14.81,-16.26,3.07
24,015760,한국전력,11561800000000.0,2023-03-31,-0.22,-17.39,-10.4,-20.49,3.72
25,033780,KT&G,11518800000000.0,2023-03-31,-5.41,-8.31,-3.12,3.97,2.26
26,323410,카카오뱅크,11513100000000.0,2023-03-31,-9.38,-0.62,20.45,-53.2,-8.9
27,009150,삼성전기,11405700000000.0,2023-03-31,6.04,17.01,36.34,-7.45,-5.76
28,010130,고려아연,10984300000000.0,2023-03-31,-5.31,-1.95,-7.06,-5.47,-7.23
29,034020,두산에너빌리티,10851200000000.0,2023-03-31,4.55,10.39,19.3,-16.87,-1.82
30,017670,SK텔레콤,10569600000000.0,2023-03-31,6.98,1.9,-4.92,-15.11,-1.24
31,011200,HMM,9951950000000.0,2023-03-31,-9.76,4.09,10.0,-30.19,0.25
32,000810,삼성화재,9759220000000.0,2023-03-31,-3.96,3.0,11.96,-5.94,9.22
33,051900,LG생활건강,9370920000000.0,2023-03-31,-10.18,-16.9,-5.21,-30.07,3.83
34,009830,한화솔루션,9230630000000.0,2023-03-31,3.47,0.1,-8.81,19.73,-10.71
35,259960,크래프톤,9035040000000.0,2023-03-31,8.07,9.23,-12.62,-33.39,4.69
36,010950,S-Oil,9017880000000.0,2023-03-31,-0.74,-3.96,-1.11,-17.17,-6.87
37,018260,삼성에스디에스,8975820000000.0,2023-03-31,-7.42,-5.69,0.87,-16.25,1.12
38,329180,현대중공업,8877310000000.0,2023-03-31,-6.02,-13.79,-13.04,-16.32,9.6
39,003490,대한항공,8542720000000.0,2023-03-31,1.98,1.09,4.98,-23.18,-1.51
40,316140,우리금융지주,8307170000000.0,2023-03-31,-6.48,-1.21,6.64,-25.67,2.8
41,011170,롯데케미칼,8161550000000.0,2023-03-31,7.07,6.89,39.11,-4.38,-11.9
42,036570,엔씨소프트,8155920000000.0,2023-03-31,-14.5,-17.08,7.37,-20.53,1.48
43,024110,기업은행,8054000000000.0,2023-03-31,-2.7,2.85,6.09,-6.91,-0.4
44,090430,아모레퍼시픽,8001810000000.0,2023-03-31,-1.16,-0.51,34.12,-14.5,-9.87
45,352820,하이브,7811650000000.0,2023-03-31,2.05,8.88,39.93,-38.97,42.93
46,030200,KT,7689740000000.0,2023-03-31,-3.28,-12.87,-18.65,-17.51,1.87
47,377300,카카오페이,7433050000000.0,2023-03-31,-11.32,2.58,13.24,-62.56,-1.98
